x u10 v10 w10 u15 v15 w15 u24 v24 w24
0.525915 7.90029 -0.306863 -1.74909 12.6419 0.876795 -2.83219 21.5645 0.615521 -4.34829
0.529916 7.88608 -0.276645 -1.75683 12.6573 0.833668 -2.81909 21.5711 0.70607 -4.34603
0.533918 7.87202 -0.250227 -1.76442 12.6721 0.790161 -2.80645 21.5779 0.791399 -4.3425
0.537919 7.85787 -0.227939 -1.7719 12.6864 0.746218 -2.79426 21.585 0.872092 -4.33778
0.541921 7.84344 -0.209764 -1.77936 12.7 0.701907 -2.78251 21.5924 0.948696 -4.33196
0.545922 7.82853 -0.195477 -1.78684 12.7132 0.657246 -2.77115 21.6001 1.02168 -4.32512
0.549924 7.81308 -0.184681 -1.79436 12.7258 0.61223 -2.76019 21.6079 1.09142 -4.31735
0.553925 7.79705 -0.176892 -1.80197 12.7379 0.566867 -2.74967 21.6159 1.15829 -4.30866
0.557927 7.78047 -0.171583 -1.80962 12.7495 0.521221 -2.73954 21.6242 1.22258 -4.2991
0.561928 7.76338 -0.168266 -1.81728 12.7605 0.475196 -2.72979 21.6327 1.2845 -4.2887
0.56593 7.74592 -0.166471 -1.82495 12.7711 0.428885 -2.72043 21.6414 1.34423 -4.2775
0.569931 7.72813 -0.165783 -1.83257 12.7812 0.382263 -2.71143 21.6504 1.40196 -4.26547
0.573933 7.71011 -0.165854 -1.84012 12.7908 0.335341 -2.70278 21.6597 1.45775 -4.25264
0.577934 7.69197 -0.166399 -1.84759 12.7999 0.288129 -2.6945 21.6693 1.51167 -4.23902
0.581936 7.67374 -0.167172 -1.85495 12.8086 0.24061 -2.68658 21.6793 1.56382 -4.22459
0.585938 7.65551 -0.167951 -1.86218 12.8169 0.19281 -2.67898 21.6896 1.6142 -4.20939
0.589939 7.63734 -0.168577 -1.86927 12.8248 0.144713 -2.67171 21.7003 1.66285 -4.19341
0.593941 7.6193 -0.168884 -1.87621 12.8322 0.0963082 -2.66478 21.7113 1.70976 -4.17666
0.597942 7.60142 -0.16873 -1.88295 12.8392 0.0475977 -2.65815 21.7227 1.75497 -4.15917
0.601944 7.58379 -0.168016 -1.88951 12.8459 -0.00140936 -2.65181 21.7345 1.79842 -4.14096
0.605945 7.56642 -0.166627 -1.89585 12.8522 -0.0507165 -2.64578 21.7466 1.84017 -4.12206
0.609947 7.54939 -0.164463 -1.902 12.8581 -0.100334 -2.64003 21.7591 1.88019 -4.10249
0.613948 7.53272 -0.16147 -1.90792 12.8636 -0.150285 -2.63458 21.7718 1.91849 -4.0823
0.61795 7.51653 -0.157568 -1.91359 12.8689 -0.200583 -2.62938 21.7848 1.95506 -4.06154
0.621951 7.50081 -0.1527 -1.919 12.8739 -0.251198 -2.62443 21.798 1.98994 -4.04025
0.625953 7.48567 -0.146837 -1.92411 12.8785 -0.302189 -2.61973 21.8115 2.02311 -4.01846
0.629954 7.47118 -0.139938 -1.9289 12.8828 -0.353494 -2.61525 21.8252 2.05463 -3.99623
0.633956 7.45741 -0.131984 -1.93334 12.8868 -0.405179 -2.611 21.8391 2.08446 -3.97356
0.637957 7.44442 -0.122972 -1.9374 12.8905 -0.457197 -2.60697 21.8531 2.11262 -3.95052
0.641959 7.43234 -0.112898 -1.94104 12.894 -0.509556 -2.60311 21.8672 2.13916 -3.92718
0.64596 7.42126 -0.101778 -1.94423 12.8973 -0.562263 -2.59944 21.8815 2.16409 -3.90353
0.649962 7.41127 -0.0896578 -1.94693 12.9004 -0.61524 -2.59593 21.8959 2.1874 -3.8796
0.653963 7.40248 -0.0765705 -1.94909 12.9033 -0.668492 -2.59255 21.9104 2.20913 -3.85546
0.657965 7.39498 -0.0625846 -1.95071 12.906 -0.721866 -2.58932 21.925 2.22928 -3.83109
0.661966 7.3889 -0.0478048 -1.95174 12.9086 -0.775306 -2.58617 21.9397 2.24789 -3.80656
0.665968 7.38435 -0.0323244 -1.95213 12.911 -0.828604 -2.58316 21.9545 2.26495 -3.78188
0.66997 7.38139 -0.0162635 -1.95186 12.9134 -0.881515 -2.58025 21.9695 2.28049 -3.75706
0.673971 7.38013 0.000208081 -1.95091 12.9155 -0.933681 -2.57746 21.9845 2.29452 -3.73211
0.677973 7.38064 0.0169453 -1.9492 12.9175 -0.984681 -2.57483 21.9997 2.30702 -3.70707
0.681974 7.38299 0.0337896 -1.94675 12.9193 -1.03387 -2.57241 22.0151 2.31802 -3.68195
0.685976 7.38717 0.0505847 -1.94354 12.9206 -1.08051 -2.57029 22.0306 2.3275 -3.65676
0.689977 7.39326 0.067187 -1.9396 12.9213 -1.12372 -2.56861 22.0462 2.33547 -3.63152
0.693979 7.4012 0.0834482 -1.93493 12.9211 -1.16249 -2.56761 22.062 2.34188 -3.60625
0.69798 7.41105 0.0992219 -1.92959 12.9196 -1.1958 -2.56749 22.078 2.34675 -3.58096
0.701982 7.42274 0.114307 -1.9236 12.9162 -1.22271 -2.56862 22.0941 2.35007 -3.55571
0.705983 7.43623 0.128509 -1.91702 12.9105 -1.24264 -2.57133 22.1103 2.35182 -3.5305
0.709985 7.45146 0.141626 -1.90986 12.9017 -1.25541 -2.57596 22.1266 2.35204 -3.50538
0.713986 7.46832 0.153451 -1.90218 12.8893 -1.2616 -2.58286 22.143 2.35068 -3.48037
0.717988 7.48667 0.163833 -1.89407 12.8727 -1.26263 -2.59228 22.1595 2.34777 -3.4555
0.721989 7.50639 0.172629 -1.88553 12.8519 -1.26078 -2.60418 22.176 2.34332 -3.43083
0.725991 7.5273 0.179726 -1.87663 12.8272 -1.25906 -2.61826 22.1925 2.33734 -3.40639
0.729992 7.54926 0.185078 -1.86742 12.7999 -1.26056 -2.6338 22.2089 2.32988 -3.3822
0.733994 7.5721 0.188623 -1.85793 12.7722 -1.26723 -2.64962 22.2253 2.32095 -3.3583
0.737995 7.59567 0.190342 -1.84821 12.7466 -1.27861 -2.66452 22.2416 2.31059 -3.33474
0.741997 7.61983 0.190225 -1.83829 12.7248 -1.29151 -2.67786 22.2577 2.29886 -3.31156
0.745998 7.64443 0.188286 -1.82827 12.7063 -1.30177 -2.69003 22.2737 2.28579 -3.28878
0.75 7.66929 0.184532 -1.81818 12.689 -1.30694 -2.70217 22.2894 2.27142 -3.26642
0.754002 7.69432 0.179043 -1.80808 12.6704 -1.30741 -2.71554 22.305 2.25582 -3.24452
0.758003 7.71935 0.171875 -1.79802 12.6482 -1.30569 -2.73102 22.3202 2.239 -3.22308
0.762005 7.74426 0.16314 -1.78806 12.6215 -1.3049 -2.74895 22.3352 2.22107 -3.20214
0.766006 7.76894 0.152943 -1.77823 12.5898 -1.30782 -2.76935 22.3499 2.20206 -3.18169
0.770008 7.79328 0.141429 -1.76856 12.5534 -1.31637 -2.79197 22.3643 2.182 -3.16175
0.774009 7.81719 0.128763 -1.7591 12.5126 -1.33162 -2.81651 22.3784 2.16097 -3.14233
0.778011 7.84056 0.115099 -1.74988 12.4679 -1.3538 -2.84264 22.3921 2.13903 -3.12347
0.782012 7.86334 0.100665 -1.74091 12.4199 -1.38254 -2.87012 22.4055 2.11622 -3.10508
0.786014 7.88544 0.0856719 -1.73224 12.3688 -1.41705 -2.89872 22.4185 2.09258 -3.08725
0.790015 7.90678 0.0703708 -1.72386 12.315 -1.45628 -2.92833 22.4311 2.0682 -3.06994
0.794017 7.92729 0.0550333 -1.71583 12.2588 -1.49912 -2.95881 22.4434 2.04309 -3.05316
0.798018 7.94687 0.039973 -1.70816 12.2001 -1.54441 -2.99016 22.4553 2.01733 -3.03689
0.80202 7.96541 0.0255147 -1.7009 12.1391 -1.59117 -3.02238 22.4668 1.99092 -3.02115
0.806021 7.98283 0.0120252 -1.69405 12.0758 -1.6384 -3.05551 22.478 1.96393 -3.0059
0.810023 7.99894 -0.000129261 -1.68769 12.01 -1.68525 -3.0896 22.4888 1.93641 -2.99113
0.814024 8.01359 -0.0105833 -1.68185 11.9415 -1.73095 -3.12469 22.4993 1.9084 -2.97686
0.818026 8.02665 -0.0189839 -1.67661 11.8704 -1.77473 -3.16085 22.5093 1.87994 -2.96306
0.822027 8.03792 -0.0250103 -1.67202 11.7963 -1.81583 -3.19817 22.5191 1.85103 -2.94972
0.826029 8.04723 -0.0284355 -1.66813 11.7191 -1.85349 -3.23665 22.5285 1.82175 -2.93683
0.83003 8.05447 -0.0290829 -1.66499 11.6388 -1.88681 -3.27638 22.5375 1.7921 -2.92437
0.834032 8.05953 -0.026925 -1.66265 11.5551 -1.91486 -3.31732 22.5462 1.76211 -2.91233
0.838034 8.06242 -0.0220202 -1.66111 11.468 -1.93651 -3.35948 22.5546 1.73183 -2.90072
0.842035 8.06318 -0.0145345 -1.66034 11.3777 -1.95053 -3.40279 22.5627 1.7013 -2.8895
0.846037 8.06194 -0.00473747 -1.66031 11.2842 -1.95547 -3.44713 22.5704 1.67052 -2.87865
0.850038 8.05885 0.0069968 -1.66097 11.1879 -1.94972 -3.49232 22.5779 1.63952 -2.8682
0.85404 8.05416 0.0202143 -1.66226 11.0893 -1.93147 -3.53803 22.585 1.60834 -2.85811
0.858041 8.04807 0.0343883 -1.66409 10.9893 -1.89883 -3.5839 22.5919 1.57698 -2.84835
0.862043 8.04079 0.0488993 -1.66635 10.8892 -1.84985 -3.62938 22.5985 1.54544 -2.83896
0.866044 8.03256 0.0630824 -1.66906 10.7905 -1.78273 -3.67374 22.6048 1.51379 -2.82987
0.870046 8.02364 0.0762605 -1.67209 10.6953 -1.69605 -3.71614 22.6108 1.48198 -2.82111
0.874047 8.0142 0.0877703 -1.67539 10.606 -1.58906 -3.7556 22.6166 1.4501 -2.81265
0.878049 8.00451 0.0970452 -1.67888 10.525 -1.46208 -3.79113 22.6221 1.41815 -2.80449
0.88205 7.99471 0.103599 -1.68241 10.4546 -1.31668 -3.82186 22.6274 1.38608 -2.79663
0.886052 7.98492 0.107085 -1.68594 10.3964 -1.15578 -3.84724 22.6325 1.35397 -2.78903
0.890053 7.97522 0.107246 -1.68943 10.3512 -0.983423 -3.86724 22.6373 1.32178 -2.7817
0.894055 7.96562 0.104001 -1.69291 10.3181 -0.804049 -3.88239 22.642 1.28957 -2.77464
0.898056 7.95603 0.0974118 -1.69635 10.2956 -0.621752 -3.89369 22.6464 1.25732 -2.7678
0.902058 7.94638 0.0876864 -1.69985 10.2814 -0.43956 -3.90231 22.6506 1.22504 -2.76121
0.906059 7.93654 0.0751244 -1.70343 10.2737 -0.259221 -3.90922 22.6547 1.19275 -2.75484
0.910061 7.92637 0.0600846 -1.70712 10.2714 -0.081584 -3.91484 22.6585 1.16044 -2.74868
0.914062 7.91576 0.0429571 -1.71101 10.2743 0.0926608 -3.91904 22.6622 1.12814 -2.74275
0.918064 7.90459 0.0241179 -1.7151 10.2832 0.262429 -3.92115 22.6657 1.09584 -2.73701
0.922066 7.89276 0.00396187 -1.71944 10.2989 0.425843 -3.92046 22.6691 1.06356 -2.73146
0.926067 7.88027 -0.0171763 -1.72405 10.3223 0.580437 -3.91632 22.6723 1.03127 -2.72609
0.930069 7.86702 -0.0389686 -1.72896 10.3535 0.723567 -3.9083 22.6753 0.99902 -2.72091
0.93407 7.853 -0.0611109 -1.73416 10.3922 0.852873 -3.89642 22.6782 0.966785 -2.71588
0.938072 7.83821 -0.0833691 -1.73969 10.4375 0.966621 -3.8809 22.681 0.934566 -2.71103
0.942073 7.82263 -0.105481 -1.74553 10.4879 1.06384 -3.86222 22.6836 0.902398 -2.70633
0.946075 7.80628 -0.127254 -1.75166 10.5422 1.14434 -3.84097 22.6862 0.870252 -2.70178
0.950076 7.7892 -0.148489 -1.75812 10.5986 1.20857 -3.81781 22.6886 0.838136 -2.69736
0.954078 7.77141 -0.169009 -1.76486 10.656 1.25749 -3.79338 22.6909 0.806075 -2.69307
0.958079 7.75296 -0.188677 -1.77188 10.7129 1.29238 -3.76827 22.693 0.774037 -2.68893
0.962081 7.73388 -0.207328 -1.77919 10.7685 1.3147 -3.743 22.6951 0.742055 -2.68491
0.966082 7.71427 -0.224848 -1.78672 10.8218 1.32599 -3.71799 22.6971 0.710087 -2.681
0.970084 7.69418 -0.241111 -1.79448 10.8722 1.32782 -3.69363 22.699 0.678178 -2.67721
0.974085 7.67365 -0.256009 -1.80245 10.9191 1.32168 -3.67021 22.7008 0.646295 -2.67353
0.978087 7.65282 -0.269455 -1.81058 10.9623 1.30904 -3.64794 22.7025 0.614458 -2.66996
0.982088 7.63176 -0.281359 -1.81882 11.0013 1.29129 -3.62696 22.7042 0.582689 -2.66649
0.98609 7.61059 -0.291636 -1.82717 11.0362 1.26975 -3.6074 22.7057 0.55093 -2.66309
0.990091 7.58941 -0.300257 -1.83555 11.0667 1.24572 -3.5893 22.7072 0.519237 -2.65981
0.994093 7.56832 -0.307175 -1.84392 11.0931 1.22045 -3.57261 22.7086 0.487586 -2.65661
0.998095 7.54745 -0.312376 -1.85224 11.1152 1.19518 -3.55728 22.71 0.455958 -2.65348
1.0021 7.52694 -0.315848 -1.86044 11.1335 1.17112 -3.54318 22.7113 0.424387 -2.65043
1.0061 7.50691 -0.3176 -1.86845 11.1482 1.14948 -3.53011 22.7126 0.392849 -2.64747
1.0101 7.48747 -0.317621 -1.87631 11.1598 1.13137 -3.51779 22.7138 0.361364 -2.64457
1.0141 7.46876 -0.315937 -1.88396 11.169 1.11786 -3.50593 22.7149 0.329923 -2.64175
1.0181 7.45088 -0.31256 -1.89137 11.1764 1.10986 -3.49414 22.716 0.298516 -2.63899
1.0221 7.43396 -0.307535 -1.89853 11.1829 1.10805 -3.48202 22.7171 0.267144 -2.63629
1.02611 7.41816 -0.300961 -1.90539 11.1893 1.11283 -3.46915 22.7181 0.235815 -2.63365
1.03011 7.40355 -0.292955 -1.91191 11.1964 1.12431 -3.45521 22.719 0.204511 -2.63107
1.03411 7.39022 -0.283624 -1.91801 11.205 1.1422 -3.43989 22.7199 0.173247 -2.62854
1.03811 7.37821 -0.273098 -1.92366 11.2158 1.16587 -3.42299 22.7208 0.142012 -2.62608
1.04211 7.36761 -0.261518 -1.9288 11.229 1.19437 -3.40445 22.7217 0.110803 -2.62367
1.04611 7.35841 -0.248985 -1.93343 11.2449 1.22661 -3.38433 22.7225 0.0796422 -2.6213
1.05011 7.35072 -0.235638 -1.93749 11.2635 1.26138 -3.36281 22.7233 0.0484983 -2.61898
1.05412 7.34447 -0.221585 -1.94091 11.2846 1.29757 -3.34015 22.7241 0.0173938 -2.61672
1.05812 7.33973 -0.206926 -1.94372 11.3081 1.33423 -3.31662 22.7248 -0.0136874 -2.61449
1.06212 7.33643 -0.191787 -1.94589 11.3336 1.37063 -3.29251 22.7255 -0.0447314 -2.61232
1.06612 7.3346 -0.176259 -1.9474 11.3612 1.40618 -3.26797 22.7262 -0.0757607 -2.61019
1.07012 7.33421 -0.160443 -1.94822 11.391 1.44033 -3.24303 22.7268 -0.106761 -2.60811
1.07412 7.33526 -0.144439 -1.94836 11.4233 1.47238 -3.2176 22.7275 -0.137741 -2.60606
1.07812 7.33771 -0.128338 -1.94782 11.4582 1.50155 -3.1915 22.7281 -0.168695 -2.60405
1.08213 7.34155 -0.112208 -1.94661 11.4959 1.52682 -3.16458 22.7286 -0.199623 -2.6021
1.08613 7.34675 -0.0961213 -1.94474 11.5367 1.54717 -3.13676 22.7292 -0.230539 -2.6002
1.09013 7.35327 -0.0801361 -1.94221 11.5803 1.56156 -3.10808 22.7297 -0.261437 -2.59832
1.09413 7.36116 -0.064299 -1.93902 11.6264 1.56915 -3.07873 22.7302 -0.29231 -2.5965
1.09813 7.37033 -0.0486525 -1.93521 11.6745 1.56933 -3.04899 22.7307 -0.323166 -2.5947
1.10213 7.38083 -0.0332189 -1.9308 11.7239 1.56185 -3.01914 22.7312 -0.354011 -2.59298
1.10614 7.39256 -0.0180269 -1.92583 11.7741 1.54679 -2.98954 22.7316 -0.384838 -2.59129
1.11014 7.40558 -0.00309427 -1.9203 11.8241 1.52447 -2.96048 22.732 -0.415649 -2.58963
1.11414 7.4198 0.0115484 -1.91424 11.8735 1.49543 -2.93226 22.7324 -0.446437 -2.58804
1.11814 7.43521 0.0258936 -1.90772 11.9217 1.46038 -2.90509 22.7327 -0.47721 -2.58649
1.12214 7.45174 0.0399345 -1.90072 11.9682 1.42008 -2.87914 22.733 -0.507983 -2.58499
1.12614 7.46935 0.0536665 -1.8933 12.0127 1.37531 -2.8545 22.7333 -0.538729 -2.58355
1.13014 7.48794 0.0670953 -1.88549 12.0549 1.32683 -2.83125 22.7335 -0.56945 -2.58216
1.13415 7.50743 0.0802404 -1.87735 12.0948 1.27531 -2.80941 22.7337 -0.600169 -2.58083
1.13815 7.52775 0.0931442 -1.86891 12.1322 1.22135 -2.78897 22.7339 -0.630862 -2.57955
1.14215 7.54865 0.105856 -1.86022 12.1672 1.1655 -2.76989 22.734 -0.661545 -2.57835
1.14615 7.57 0.118434 -1.85137 12.1997 1.10817 -2.75211 22.7341 -0.692191 -2.57722
1.15015 7.59158 0.130981 -1.84243 12.2299 1.04977 -2.7356 22.7341 -0.722834 -2.57614
1.15415 7.61318 0.143565 -1.83347 12.2578 0.990583 -2.72028 22.7341 -0.753441 -2.57514
1.15816 7.63451 0.156308 -1.82459 12.2835 0.930837 -2.70612 22.734 -0.784037 -2.57422
1.16216 7.65525 0.169283 -1.81591 12.3071 0.870748 -2.69307 22.7339 -0.814604 -2.57339
1.16616 7.67511 0.182578 -1.8075 12.3287 0.81047 -2.68103 22.7337 -0.845134 -2.57265
1.17016 7.69376 0.196244 -1.79946 12.3483 0.750107 -2.67 22.7334 -0.875633 -2.57199
1.17416 7.71088 0.210314 -1.79187 12.366 0.689749 -2.65993 22.733 -0.906099 -2.57144
1.17816 7.72613 0.224768 -1.78485 12.3819 0.629468 -2.65081 22.7326 -0.936522 -2.571
1.18216 7.73926 0.239553 -1.77845 12.3959 0.569327 -2.64259 22.7321 -0.966916 -2.57066
1.18617 7.75008 0.254604 -1.7728 12.4081 0.5094 -2.63525 22.7314 -0.997264 -2.57044
1.19017 7.75841 0.269833 -1.76792 12.4185 0.449729 -2.62883 22.7307 -1.02754 -2.57034
1.19417 7.76415 0.285161 -1.76387 12.427 0.390422 -2.6233 22.7299 -1.05776 -2.57037
1.19817 7.76739 0.300547 -1.7606 12.4336 0.331569 -2.6187 22.7289 -1.08793 -2.57056
1.20217 7.76828 0.315964 -1.75811 12.4382 0.273353 -2.61502 22.7279 -1.11801 -2.57087
1.20617 7.76707 0.331418 -1.75627 12.4409 0.216022 -2.61228 22.7267 -1.14801 -2.57135
1.21018 7.76424 0.346965 -1.75498 12.4415 0.159941 -2.61051 22.7253 -1.17792 -2.57199
1.21418 7.76029 0.362608 -1.75404 12.44 0.105621 -2.60973 22.7239 -1.20773 -2.5728
1.21818 7.75588 0.378309 -1.75326 12.4364 0.0537875 -2.6099 22.7222 -1.23743 -2.5738
1.22218 7.7516 0.393932 -1.75245 12.4308 0.00545306 -2.61099 22.7204 -1.26699 -2.57498
1.22618 7.74806 0.409191 -1.75142 12.4234 -0.0380928 -2.61288 22.7185 -1.29642 -2.57636
1.23018 7.74575 0.423714 -1.75006 12.4148 -0.0752371 -2.61538 22.7163 -1.3257 -2.57794
1.23418 7.745 0.437053 -1.74828 12.4057 -0.104239 -2.61809 22.714 -1.35481 -2.57976
1.23819 7.74605 0.448757 -1.74604 12.3972 -0.123578 -2.62051 22.7115 -1.38373 -2.58179
1.24219 7.74903 0.458364 -1.7433 12.3907 -0.132582 -2.62198 22.7087 -1.41243 -2.58407
1.24619 7.75399 0.465424 -1.74005 12.3875 -0.132166 -2.6219 22.7058 -1.4409 -2.58659
1.25019 7.76088 0.469457 -1.7363 12.3882 -0.125353 -2.61996 22.7026 -1.46913 -2.58935
1.25419 7.76951 0.470025 -1.73211 12.3924 -0.117073 -2.61644 22.6992 -1.49708 -2.59238
1.25819 7.77955 0.466825 -1.72755 12.3982 -0.112804 -2.6124 22.6956 -1.52472 -2.59567
1.2622 7.79059 0.459719 -1.72278 12.4023 -0.116265 -2.60956 22.6918 -1.55202 -2.59922
1.2662 7.80223 0.448764 -1.71793 12.4016 -0.127281 -2.60968 22.6878 -1.57896 -2.60304
1.2702 7.81402 0.434188 -1.71314 12.3941 -0.141766 -2.6137 22.6835 -1.60552 -2.60714
1.2742 7.82562 0.416334 -1.70851 12.3806 -0.154553 -2.62129 22.679 -1.63165 -2.61151
1.2782 7.83676 0.395586 -1.70414 12.3636 -0.162887 -2.63111 22.6743 -1.65734 -2.61614
1.2822 7.84719 0.372372 -1.70006 12.3458 -0.167452 -2.64169 22.6695 -1.68255 -2.62104
1.2862 7.85681 0.347086 -1.69636 12.3291 -0.171012 -2.65201 22.6644 -1.70726 -2.62616
1.29021 7.86552 0.3201 -1.69303 12.3143 -0.176607 -2.66156 22.6592 -1.73142 -2.63155
1.29421 7.87326 0.291751 -1.69008 12.3014 -0.186586 -2.67031 22.6538 -1.75504 -2.63716
1.29821 7.88001 0.262309 -1.68755 12.2899 -0.202336 -2.67835 22.6482 -1.77809 -2.64297
1.30221 7.88576 0.232042 -1.68542 12.2793 -0.22436 -2.68595 22.6426 -1.80056 -2.64899
1.30621 7.89053 0.201135 -1.68367 12.2689 -0.252543 -2.69335 22.6369 -1.82244 -2.65518
1.31021 7.89434 0.169775 -1.68233 12.2583 -0.286362 -2.7008 22.6311 -1.84371 -2.66153
1.31421 7.89721 0.138104 -1.68134 12.247 -0.325093 -2.70851 22.6252 -1.86438 -2.66805
1.31822 7.89914 0.106251 -1.68074 12.2348 -0.36792 -2.71665 22.6193 -1.88443 -2.67469
1.32222 7.9002 0.0743125 -1.6805 12.2216 -0.414034 -2.72534 22.6134 -1.90389 -2.68145
1.32622 7.90041 0.0423862 -1.68062 12.2071 -0.462693 -2.73464 22.6075 -1.92276 -2.68831
1.33022 7.89976 0.0105409 -1.68104 12.1914 -0.513222 -2.74462 22.6016 -1.94107 -2.69524
1.33422 7.89829 -0.0211524 -1.68181 12.1744 -0.565047 -2.75532 22.5958 -1.95886 -2.70222
1.33822 7.89603 -0.052635 -1.68293 12.1559 -0.617718 -2.76672 22.59 -1.97616 -2.70925
1.34223 7.89295 -0.0838563 -1.68437 12.1363 -0.670794 -2.77884 22.5843 -1.993 -2.71631
1.34623 7.88911 -0.114761 -1.6861 12.1156 -0.723974 -2.79164 22.5786 -2.00946 -2.72337
1.35023 7.88451 -0.145305 -1.68816 12.0938 -0.777013 -2.80511 22.573 -2.02556 -2.73044
1.35423 7.87915 -0.17544 -1.69051 12.0709 -0.829692 -2.81923 22.5675 -2.04137 -2.73751
1.35823 7.87306 -0.205121 -1.69315 12.0471 -0.88186 -2.83393 22.562 -2.05694 -2.7446
1.36223 7.86623 -0.234305 -1.6961 12.0224 -0.93341 -2.84922 22.5566 -2.07233 -2.75169
1.36623 7.85868 -0.262936 -1.69935 11.9969 -0.984201 -2.86503 22.5512 -2.0876 -2.75881
1.37024 7.8504 -0.290976 -1.70288 11.9707 -1.0342 -2.88132 22.5457 -2.10281 -2.76598
1.37424 7.84139 -0.318363 -1.7067 11.9439 -1.08331 -2.8981 22.5402 -2.11801 -2.77323
1.37824 7.83164 -0.345055 -1.71081 11.9165 -1.13149 -2.9153 22.5345 -2.13326 -2.78059
1.38224 7.82124 -0.370993 -1.71522 11.8887 -1.17875 -2.93288 22.5286 -2.14863 -2.78811
1.38624 7.8101 -0.396112 -1.7199 11.8605 -1.22502 -2.95082 22.5225 -2.16416 -2.79586
1.39024 7.79823 -0.420358 -1.72484 11.832 -1.27033 -2.96907 22.516 -2.17994 -2.80389
1.39425 7.78568 -0.443655 -1.73006 11.8034 -1.31471 -2.9876 22.509 -2.196 -2.81229
1.39825 7.77246 -0.465935 -1.73557 11.7747 -1.35819 -3.00636 22.5014 -2.21241 -2.82114
1.40225 7.75854 -0.487134 -1.74132 11.7459 -1.40075 -3.02527 22.4932 -2.22923 -2.83053
1.40625 7.74399 -0.507142 -1.74731 11.7173 -1.44251 -3.04431 22.4841 -2.24651 -2.84055
1.41025 7.72875 -0.5259 -1.75356 11.6888 -1.48351 -3.06338 22.4741 -2.26431 -2.85132
1.41425 7.71287 -0.543295 -1.76004 11.6606 -1.52383 -3.08245 22.463 -2.28268 -2.86293
1.41825 7.69642 -0.559227 -1.76672 11.6327 -1.56351 -3.10148 22.4507 -2.30168 -2.87548
1.42226 7.67938 -0.573597 -1.77359 11.6053 -1.60267 -3.12037 22.4371 -2.32133 -2.88908
1.42626 7.66181 -0.586275 -1.78066 11.5783 -1.64133 -3.13916 22.422 -2.34166 -2.90381
1.43026 7.64376 -0.597151 -1.78786 11.5518 -1.67961 -3.1577 22.4054 -2.3627 -2.91978
1.43426 7.62528 -0.606079 -1.79522 11.5259 -1.71749 -3.17598 22.3871 -2.38446 -2.93705
1.43826 7.60641 -0.612935 -1.80268 11.5007 -1.75504 -3.19394 22.367 -2.40692 -2.95571
1.44226 7.58727 -0.617563 -1.8102 11.4762 -1.7922 -3.21157 22.345 -2.43003 -2.97582
1.44627 7.56792 -0.619816 -1.81775 11.4524 -1.82892 -3.22877 22.3211 -2.45371 -2.99743
1.45027 7.54848 -0.619533 -1.82531 11.4294 -1.86506 -3.24553 22.2952 -2.47784 -3.02057
1.45427 7.52901 -0.616578 -1.83283 11.4071 -1.90035 -3.26181 22.2673 -2.50223 -3.04529
1.45827 7.50969 -0.610789 -1.84022 11.3857 -1.93447 -3.27749 22.2372 -2.52662 -3.07161
1.46227 7.49058 -0.602018 -1.84748 11.3652 -1.96687 -3.29255 22.205 -2.55067 -3.09952
1.46627 7.47187 -0.590142 -1.85453 11.3456 -1.99685 -3.30689 22.1706 -2.57396 -3.12904
1.47027 7.45363 -0.575048 -1.86133 11.327 -2.02351 -3.3204 22.1341 -2.59592 -3.16012
1.47428 7.43603 -0.55665 -1.8678 11.3093 -2.04557 -3.33301 22.0955 -2.61586 -3.19274
1.47828 7.41913 -0.534907 -1.87389 11.2927 -2.06142 -3.34461 22.0547 -2.63291 -3.22683
1.48228 7.40306 -0.509823 -1.87957 11.277 -2.06906 -3.35512 22.0118 -2.64604 -3.26233
1.48628 7.3879 -0.481466 -1.88476 11.2621 -2.06586 -3.36443 21.967 -2.65396 -3.2991
1.49028 7.37367 -0.449968 -1.88947 11.2477 -2.04871 -3.37261 21.9202 -2.65518 -3.33702
1.49428 7.36044 -0.415532 -1.89363 11.2333 -2.01384 -3.37972 21.8716 -2.6479 -3.37593
1.49829 7.34816 -0.378432 -1.89728 11.2178 -1.95701 -3.386 21.8213 -2.63003 -3.41562
1.50229 7.33687 -0.339015 -1.90045 11.2 -1.87383 -3.39196 21.7696 -2.59916 -3.45584
1.50629 7.32651 -0.297673 -1.90313 11.1779 -1.76033 -3.39847 21.7166 -2.55262 -3.49626
1.51029 7.31717 -0.254849 -1.90542 11.1489 -1.6141 -3.4068 21.6625 -2.48749 -3.53661
1.51429 7.3088 -0.211027 -1.9073 11.1101 -1.43593 -3.41851 21.6079 -2.40082 -3.57647
1.51829 7.30144 -0.16667 -1.90881 11.0592 -1.23142 -3.4351 21.553 -2.2899 -3.61547
1.52229 7.29521 -0.122198 -1.90994 10.9962 -1.01236 -3.4573 21.4984 -2.15272 -3.65327
1.5263 7.29011 -0.0779225 -1.91064 10.9245 -0.795186 -3.48394 21.4445 -1.98868 -3.68958
1.5303 7.28634 -0.0339602 -1.91088 10.8534 -0.595594 -3.5111 21.3918 -1.79952 -3.72429
1.5343 7.28395 0.00986069 -1.91056 10.7965 -0.419529 -3.53272 21.3409 -1.59032 -3.75748
1.5383 7.28303 0.0540874 -1.90961 10.7662 -0.25668 -3.54305 21.2921 -1.37026 -3.7895
1.5423 7.28378 0.0996464 -1.90786 10.7675 -0.0844937 -3.53974 21.2455 -1.15262 -3.82091
