r u10 v10 w10 u15 v15 w15 u24 v24 w24
0.877792 6.57941015948 -0.114272193336 -1.26516619783 10.9327184343 0.117462594358 -2.16611590574 20.9970421677 0.170493125636 -2.64366867254
0.879406 6.57398971362 -0.113442307029 -1.263994338 10.9283262624 0.118902454512 -2.16375685341 20.9965314198 0.171549941962 -2.63952026258
0.88102 6.5688565011 -0.112609800603 -1.26278105733 10.9239722572 0.120366574291 -2.16140288025 20.9960295051 0.172604906189 -2.63537715682
0.882634 6.56404596362 -0.111774974316 -1.26152475166 10.9196555438 0.121848360348 -2.1590474571 20.9955266738 0.173659992901 -2.63124374691
0.884248 6.55956613865 -0.110936679889 -1.26021939183 10.9153634137 0.123336854332 -2.15669321312 20.9950453424 0.174714951266 -2.62711730786
0.885862 6.55543500123 -0.110089134293 -1.25886661533 10.9111261171 0.124818144134 -2.15433689829 20.9945718861 0.1757688742 -2.62299596051
0.887476 6.55164185969 -0.109237108129 -1.25746192632 10.9069682372 0.126273310134 -2.15196519178 20.9941405547 0.176825573374 -2.61888118818
0.88909 6.54817065567 -0.10837585141 -1.25601323316 10.9028731491 0.127688574804 -2.14958408525 20.9937044317 0.177883371704 -2.61477062838
0.890704 6.54502191835 -0.107507263111 -1.25451936083 10.8989074363 0.129048458537 -2.14718012033 20.9932858086 0.178943435857 -2.61067419361
0.892318 6.54217189357 -0.106627554743 -1.252986401 10.895079057 0.130344436735 -2.1447489137 20.9929036023 0.180006434587 -2.60657617968
0.893932 6.53959284799 -0.105736799734 -1.25141087034 10.891417303 0.131571505223 -2.14227936117 20.9924889375 0.181070666638 -2.60248640745
0.895546 6.5372599191 -0.10483452522 -1.24980708552 10.8879271744 0.132733509844 -2.13976922523 20.9921036477 0.182138451181 -2.5984033019
0.897159 6.5351523819 -0.103920644749 -1.24817375903 10.8846536711 0.133833611859 -2.13721233086 20.9917763164 0.183209061133 -2.59432852972
0.898773 6.5332433614 -0.102994128332 -1.24651296171 10.8815890433 0.134883104628 -2.13460670723 20.991432235 0.184282828995 -2.59025946173
0.900387 6.53150571593 -0.102054501306 -1.24483110189 10.8787537908 0.135893047758 -2.13195185433 20.9910754452 0.185359646431 -2.58619166459
0.902001 6.52991759132 -0.101101954926 -1.24313056291 10.8761146638 0.136877481281 -2.12923818466 20.9907980722 0.186438799275 -2.58213475081
0.903615 6.52844232505 -0.100138262779 -1.24141783226 10.8736794954 0.137849861059 -2.12648011074 20.9905040324 0.187521512111 -2.57808252454
0.905229 6.52706482132 -0.0991626410369 -1.23969777245 10.8714579525 0.138824585459 -2.12366869921 20.9902148259 0.188607148688 -2.57403933164
0.906843 6.52574793427 -0.0981734014469 -1.23797445431 10.8694571182 0.139813527004 -2.12081975011 20.9899286195 0.189694278174 -2.56999987209
0.908457 6.52446264722 -0.0971726533488 -1.23624869034 10.8675689926 0.140829240724 -2.11793038009 20.989675788 0.190784660982 -2.5659692334
0.910071 6.52318630602 -0.0961611293241 -1.23452710138 10.8658848256 0.141880022889 -2.11500219333 20.9894238316 0.191877075865 -2.56194722391
0.911685 6.5218985315 -0.095135545536 -1.23281086658 10.8643300756 0.142976579354 -2.11204010234 20.9892297918 0.192972021987 -2.55792825192
0.913299 6.52056004449 -0.0940988849055 -1.23110984429 10.8628802007 0.144124478884 -2.10905681963 20.9890024187 0.194067849765 -2.55391760913
0.914913 6.519165195 -0.0930512807635 -1.22942141784 10.8615501428 0.145330935658 -2.10605129105 20.9887916705 0.195165650448 -2.54991442471
0.916527 6.51765637883 -0.0919907382694 -1.2277540664 10.8602962642 0.146600503441 -2.1030342791 20.9885936724 0.19626533487 -2.54592281531
0.918141 6.51602799599 -0.0909168377589 -1.22610989413 10.8591107148 0.147934608903 -2.10000238797 20.9883996325 0.197364814279 -2.54193933093
0.919755 6.51424725899 -0.08983050806 -1.22449062186 10.8579609239 0.149340434972 -2.09697146765 20.9882222176 0.198466489926 -2.53796527158
0.921369 6.51227129281 -0.088732163422 -1.2229030746 10.8568483414 0.150815846649 -2.09393838483 20.9880487611 0.199569070561 -2.5340019081
0.922983 6.51007646826 -0.0876191786698 -1.22135592319 10.8557636422 0.152362248937 -2.09090609784 20.9878753045 0.200671670765 -2.53004587797
0.924597 6.50762612701 -0.0864927800475 -1.21984741345 10.8546630639 0.153983946842 -2.08788665254 20.9876978896 0.201773939289 -2.5261010312
0.92621 6.50489512739 -0.0853527352204 -1.21838410789 10.8535291314 0.155678077024 -2.08487779475 20.9875498913 0.20287640363 -2.52216746363
0.927824 6.50185002354 -0.0841983790139 -1.21696907317 10.8523587362 0.157444436986 -2.08189559949 20.9873891847 0.203978606292 -2.51824871277
0.929438 6.49846203629 -0.0830311725072 -1.2156068218 10.8511033035 0.159279743806 -2.07893841261 20.987224478 0.205080876438 -2.51433926609
0.931052 6.49470194896 -0.0818526756122 -1.21429820795 10.849799554 0.161187187896 -2.07600740495 20.9870716047 0.206182252817 -2.51044560696
0.932666 6.4905668282 -0.0806635864882 -1.21304992329 10.8483711334 0.16315824425 -2.07310933484 20.9869148146 0.207283280848 -2.50656028118
0.93428 6.48604593236 -0.0794693818033 -1.21185713031 10.8468474377 0.165192413274 -2.07025128147 20.9867589411 0.208383055115 -2.50268917211
0.935894 6.48114297807 -0.0782754108022 -1.21071868318 10.8451833209 0.167284957461 -2.06744030318 20.9865766927 0.209482124364 -2.4988325714
0.937508 6.47589800706 -0.0770860680658 -1.20963504439 10.8433374246 0.169426333456 -2.06467646248 20.9864207775 0.210579068597 -2.4949905874
0.939122 6.47033762767 -0.0759106305932 -1.20859754312 10.8413072779 0.171610584161 -2.06197184688 20.986238529 0.211675999896 -2.49116272427
0.940736 6.46451804829 -0.0747569687137 -1.20759537102 10.8390915226 0.173828803725 -2.05932898555 20.9860699054 0.212770757845 -2.48734867366
0.94235 6.45859613152 -0.0736320510892 -1.20661922391 10.8366311502 0.17606441836 -2.05674770351 20.9859003652 0.213864739944 -2.48355041893
0.943964 6.45264055242 -0.0725408672063 -1.20564797262 10.8339287814 0.178308900966 -2.05424161325 20.9857102415 0.214955675773 -2.4797638309
0.945578 6.44678342779 -0.0714780165441 -1.20467131295 10.8309588289 0.180543520253 -2.05180455647 20.9855122011 0.216046247419 -2.47599548874
0.947192 6.44111809102 -0.0704319917317 -1.20366834074 10.8277206342 0.182749714515 -2.04944544566 20.9853181191 0.217134478215 -2.47223811745
0.948806 6.43572602136 -0.0693878708164 -1.2026299143 10.8242133682 0.184912199966 -2.04716389334 20.9851279536 0.218221228993 -2.46849397952
0.95042 6.43061808959 -0.0683179948336 -1.2015587253 10.8204263557 0.187008918651 -2.04496712032 20.9848838715 0.219305612254 -2.46476994162
0.952034 6.42571629561 -0.0671981230708 -1.20046181961 10.8163527303 0.189027067618 -2.0428410516 20.984706456 0.220389043828 -2.46105375376
0.953648 6.42089971005 -0.0660134509259 -1.19935656391 10.8120163294 0.190946843911 -2.04078459551 20.9845035821 0.221469909969 -2.45735129509
0.955261 6.41601852854 -0.0647640383145 -1.19826785823 10.8074469239 0.192762147101 -2.03879608955 20.9842721666 0.222549040675 -2.45366510313
0.956875 6.41094996338 -0.0634669669345 -1.19720428176 10.8026788764 0.194468710925 -2.03686004201 20.9840447926 0.223626491363 -2.4499862862
0.958489 6.40563514782 -0.0621441727474 -1.19618260535 10.7977804494 0.196070071229 -2.03497232372 20.983799752 0.224700736616 -2.44632146929
0.960103 6.40007153181 -0.0608230214729 -1.19519264984 10.7927468264 0.19758310804 -2.03312008882 20.9835644613 0.225774674769 -2.44266900658
0.961717 6.39436079462 -0.0595214800745 -1.19423026938 10.7876710992 0.199031063904 -2.03128737063 20.9833536706 0.22684562082 -2.43902646472
0.963331 6.3885851988 -0.0582525163414 -1.19327391397 10.7825147094 0.20044865889 -2.02947465663 20.9831350466 0.227915317686 -2.43539322289
0.964945 6.38288850699 -0.0570147767153 -1.19231265026 10.7773993279 0.201870957237 -2.02766360512 20.9829233392 0.228982891619 -2.43176695192
0.966559 6.37737645677 -0.0558050475407 -1.19132229072 10.7723161216 0.203336176938 -2.02586725363 20.9827047151 0.230049924285 -2.42815116429
0.968173 6.37213054407 -0.0546148319143 -1.19029569785 10.7672201403 0.204876050969 -2.0240745313 20.9824930494 0.231113973182 -2.42454038085
0.969787 6.36721222309 -0.0534305620832 -1.18923081748 10.7621202007 0.206510797711 -2.02229035899 20.9823116753 0.23217696998 -2.42093793077
0.971401 6.36266717304 -0.0522497468089 -1.18811480794 10.7570218986 0.208246433006 -2.02051578669 20.9821136345 0.233238163844 -2.4173446057
0.973015 6.35849297726 -0.0510623656721 -1.18695355255 10.7518893797 0.210072969338 -2.01875367274 20.9819322188 0.234298149357 -2.4137505848
0.974629 6.35470064825 -0.0498658329295 -1.18573950965 10.7467289067 0.211967845829 -2.01700655465 20.9817793447 0.23535574152 -2.41016471393
0.976243 6.35127092349 -0.0486561228354 -1.18447757091 10.7415423795 0.213896340327 -2.01526845741 20.9816224707 0.236413364085 -2.40658011805
0.977857 6.34817149465 -0.0474293414791 -1.18318268217 10.7363314356 0.215824591937 -2.01354477686 20.9814989716 0.237469502882 -2.40299816386
0.979471 6.34538303671 -0.0461877699478 -1.18184439759 10.7311403501 0.217714479747 -2.01181580045 20.9813921392 0.23852465708 -2.39941435967
0.981085 6.34285309546 -0.0449272119122 -1.18047673801 10.7259870604 0.219537529541 -2.01007447818 20.9813107236 0.239578858345 -2.39583270131
0.982699 6.34056002091 -0.0436498996283 -1.17907522009 10.7209628836 0.22127326711 -2.00831197253 20.9812411829 0.240631332927 -2.39225320546
0.984312 6.33847460473 -0.0423578097679 -1.17765588134 10.716032757 0.222913932859 -2.00651809598 20.9812216006 0.241683268328 -2.38867195128
0.985926 6.33654993021 -0.0410503831521 -1.17621604259 10.7112806766 0.224456969705 -2.0046753985 20.9812068934 0.242734613296 -2.38508608875
0.98754 6.33474787651 -0.0397274410923 -1.17476527885 10.7067245591 0.225910966835 -2.00279790509 20.9812088111 0.243784931998 -2.38150032207
0.989154 6.33304930615 -0.0383907567472 -1.17330888428 10.702342367 0.227291103861 -2.00086699075 20.9812598539 0.244834430269 -2.37790652204
0.990768 6.33141497743 -0.0370409786809 -1.17184692472 10.6981894086 0.228611662906 -1.99888418463 20.9813411885 0.24588357394 -2.37431496785
0.992382 6.32981166117 -0.0356769326829 -1.17038602683 10.6942258299 0.229897843183 -1.99684786173 20.981446148 0.246931813846 -2.37071744698
0.993996 6.32820036986 -0.0343016420868 -1.16893070479 10.6904532391 0.231164167643 -1.99476969291 20.9815686909 0.247979501238 -2.36711493027
0.99561 6.32656939101 -0.0329140888426 -1.16747899858 10.686844307 0.232433487582 -1.99265906149 20.981770609 0.249026019447 -2.36350789271
0.997224 6.32488043296 -0.0315159768636 -1.16604125156 10.6833994836 0.233721069285 -1.99051000501 20.981993152 0.250072469723 -2.35989458015
0.998838 6.32311297485 -0.0301060697324 -1.16462341038 10.6800838604 0.235041975284 -1.98833094428 20.9822362784 0.251117897069 -2.35627745925
1.00045 6.32122311666 -0.0286881048614 -1.16322299171 10.6768312375 0.236408050606 -1.986139246 20.9824960715 0.252163543983 -2.35265582167
1.00207 6.31917799591 -0.0272600377476 -1.16184458306 10.673669919 0.237830101522 -1.9839333477 20.9828519898 0.253207865882 -2.34902536742
1.00368 6.31695887506 -0.0258250398007 -1.16049791692 10.6705385255 0.239318543053 -1.98171920769 20.9832157414 0.254252369016 -2.34538825065
1.00529 6.31451234579 -0.0243840205171 -1.15918142496 10.6674297322 0.24087806188 -1.97951203435 20.9836255348 0.255295940886 -2.3417445547
1.00691 6.31181583724 -0.0229371716379 -1.15790333302 10.6642614389 0.242513513008 -1.97731820684 20.9840607865 0.256339350239 -2.3380907754
1.00852 6.30881619108 -0.021485642244 -1.15666409193 10.6610669372 0.244227594777 -1.97513898352 20.9845372466 0.257382387913 -2.33443080442
1.01014 6.30547904478 -0.0200335231894 -1.15547240253 10.6577734063 0.246022270943 -1.97298693106 20.9850509984 0.258425789322 -2.33076290427
1.01175 6.30175528168 -0.0185801858043 -1.15433177315 10.6543797419 0.247898633584 -1.9708623328 20.9856156254 0.259468729883 -2.3270903041
1.01336 6.29760399342 -0.0171275073125 -1.1532495813 10.6508248982 0.249854737698 -1.9687858721 20.9862500024 0.260511837097 -2.32340494974
1.01498 6.29296581749 -0.0156786430641 -1.15223018279 10.6471462751 0.25188876328 -1.96675433231 20.9869097961 0.261555827632 -2.31971823288
1.01659 6.28779551222 -0.0142323502132 -1.15128119932 10.6432566143 0.253998899901 -1.96477083009 20.9875822983 0.262599506071 -2.31601945349
1.01821 6.28202247339 -0.0127913064323 -1.1504047042 10.6391205072 0.25618203547 -1.96285204462 20.9883293838 0.263644614497 -2.31231204075
1.01982 6.2755823468 -0.0113522847353 -1.14960933995 10.6347612373 0.258430732467 -1.96099630926 20.9891194694 0.264690819577 -2.30859414467
1.02143 6.26849323673 -0.0099129685653 -1.14890266239 10.6300947837 0.260742086713 -1.95920568649 20.9899332217 0.265738665064 -2.30487488607
1.02305 6.26068940977 -0.0084710677663 -1.14828416237 10.6251625296 0.263106916101 -1.95749819718 20.9907969325 0.266787959289 -2.30113983996
1.02466 6.2521508076 -0.0070163049132 -1.14775219153 10.6199087542 0.265519408527 -1.95586916216 20.9917155183 0.267839704339 -2.29740558134
1.02628 6.2428626552 -0.005539108371 -1.1473183999 10.6142670157 0.267967789793 -1.95433023562 20.9926674375 0.268893511046 -2.29365475185
1.02789 6.23286428595 -0.0040242537069 -1.14697495412 10.60828436 0.270442420707 -1.95288151756 20.9936684401 0.269951407329 -2.2899039182
1.0295 6.22221513319 -0.0024578586893 -1.14670668753 10.6018990371 0.272931131648 -1.95152436214 20.9946782345 0.271012053603 -2.28614112202
1.03112 6.2110145136 -0.0008209791722 -1.1465090893 10.5951076635 0.27542290842 -1.95027321105 20.9957595289 0.272076389455 -2.2823705925
1.03273 6.19941398973 0.0009034590763 -1.14636118276 10.5879176476 0.277901841811 -1.94911972263 20.9968978234 0.273145772803 -2.2785972213
1.03434 6.18761953247 0.0027257891761 -1.14623739706 10.5802734518 0.280356159288 -1.94806780103 20.998036993 0.274220187813 -2.27482051676
1.03596 6.17582850846 0.0046469989953 -1.1461124772 10.5721892553 0.282770466226 -1.9471180671 20.9992094959 0.275300326153 -2.2710308747
1.03757 6.16427185942 0.0066501362367 -1.14595543152 10.5636992164 0.285130680082 -1.94627086665 21.0004447489 0.276386409908 -2.2672386868
1.03919 6.15322867712 0.0086999274464 -1.14573586251 10.5547419977 0.287426925824 -1.94553006221 21.0017124186 0.277478774076 -2.26344659055
1.0408 6.14280411984 0.0107360599962 -1.14543939767 10.5453934534 0.289645032165 -1.94487779958 21.0030055468 0.278577591161 -2.25964401096
1.04241 6.13307225844 0.0126857333432 -1.145052967 10.5356269501 0.291779889078 -1.94432170793 21.0043368416 0.27968452658 -2.25584270637
1.04403 6.12391798456 0.0144623370125 -1.14459171467 10.5254909004 0.293825886123 -1.94384828308 21.0056672198 0.280798490333 -2.25203521843
1.04564 6.11515347737 0.0160049313539 -1.14408526569 10.5150209751 0.295781789539 -1.94345505836 21.0070563897 0.281920101588 -2.24823088884
1.04726 6.106477241 0.0172776527827 -1.14356766004 10.5042458869 0.297650660152 -1.94312949624 21.008478893 0.283049812427 -2.2444241884
1.04887 6.09753600875 0.0182874256941 -1.14307640773 10.4931631816 0.299438502963 -1.94286287171 21.0099308131 0.284187856602 -2.24061534629
1.05048 6.08811762232 0.0190846076409 -1.1426522771 10.4818967427 0.301157874238 -1.94264683476 21.0113945248 0.28533304661 -2.23681158752
1.0521 6.07803628577 0.0197436408355 -1.14229863648 10.4704137117 0.302822877329 -1.94247883953 21.0128876532 0.286487248705 -2.23300568708
1.05371 6.06740500761 0.0203449300612 -1.14201943086 10.4587409722 0.304446022672 -1.94234603603 21.0143601149 0.287649178717 -2.22920517831
1.05533 6.05633284197 0.0209639146105 -1.1417918844 10.4469847201 0.306046478631 -1.94223872838 21.0158787018 0.288818783314 -2.22540721539
1.05694 6.04502420971 0.0216533490244 -1.14158805543 10.4350991344 0.307636468976 -1.94214818327 21.0173963719 0.289995129994 -2.2216146483
1.05855 6.03372398169 0.0224453900972 -1.14138363979 10.4231880821 0.309231026233 -1.94207294651 21.0189610004 0.291178400422 -2.21782825622
1.06017 6.02267762048 0.0233520013862 -1.14115099163 10.4112155214 0.310835785414 -1.94200192225 21.0205168372 0.292367307098 -2.21404442249
1.06178 6.01207543444 0.0243706066976 -1.14086284678 10.3992554481 0.312453766523 -1.9419217688 21.0220765907 0.293562449605 -2.21026812626
1.0634 6.00204901525 0.0254933461824 -1.14050252608 10.38733855 0.314087054986 -1.94184025286 21.0236324276 0.294762018355 -2.20650508005
1.06501 5.9926799296 0.0267020853237 -1.14006530952 10.3754569686 0.315726473704 -1.94173981605 21.0252049311 0.295964063349 -2.20274791303
1.06662 5.98401669002 0.0279867721982 -1.13954251959 10.3636488123 0.317361640579 -1.9416142667 21.0267774346 0.297170568334 -2.19899986686
1.06824 5.97607892567 0.0293306871254 -1.13893730131 10.3519517645 0.318982929764 -1.94145509231 21.0283490215 0.298378438892 -2.19526142486
1.06985 5.96883738239 0.0307222899288 -1.13824787049 10.3403942294 0.320574899571 -1.9412620762 21.029934275 0.299586737019 -2.19153172039
1.07147 5.962255156 0.0321555073572 -1.13748214548 10.3290102029 0.32212658707 -1.94102219334 21.0314900701 0.300794071631 -2.18781867427
1.07308 5.95627918399 0.0336195033953 -1.13664355545 10.3178262142 0.323624135164 -1.94072740623 21.0330586569 0.302000907309 -2.18411111983
1.07469 5.95083962883 0.035112440954 -1.13574540123 10.3068998592 0.325054213422 -1.94036788987 21.0346517437 0.303203927883 -2.18041846959
1.07631 5.94589771554 0.0366249679379 -1.13478730948 10.2962204046 0.326417320608 -1.93994171506 21.0361987471 0.304403161017 -2.1767357402
1.07792 5.94138313994 0.0381587127582 -1.13378137188 10.2858260796 0.327706410889 -1.93944207346 21.0377467506 0.305597475544 -2.17306230666
1.07954 5.93723926032 0.0397099301525 -1.13273694926 10.2757469177 0.328923785118 -1.93886234426 21.039293754 0.306785149794 -2.16939966063
1.08115 5.93339883083 0.0412775646126 -1.13165512663 10.2660042729 0.330071168732 -1.93820779408 21.040820174 0.307965054512 -2.1657540813
1.08276 5.9298075556 0.0428572759653 -1.13054556065 10.2566082536 0.331156409262 -1.93747030212 21.0423926774 0.3091363612 -2.16211811032
1.08438 5.9264257513 0.0444531715342 -1.12941402299 10.2475410808 0.332183952562 -1.93665328087 21.0439239724 0.310297878603 -2.15849253937
1.08599 5.92319591376 0.0460585541432 -1.12826836198 10.2388013209 0.333164895757 -1.93575311782 21.0454425174 0.311448651221 -2.15487862676
1.0876 5.92007374293 0.0476760882872 -1.12711204097 10.2304085575 0.334111000135 -1.93478167132 21.0469856042 0.312587673051 -2.15127265583
1.08922 5.91700793461 0.0493027927107 -1.12594844079 10.222349032 0.335029964476 -1.93372952471 21.0485247325 0.313714146674 -2.14768002242
1.09083 5.91397560965 0.0509403058295 -1.12478280894 10.2145869404 0.335930421729 -1.93260776549 21.0500511525 0.314827853675 -2.14409230152
1.09245 5.91093326801 0.0525827696363 -1.12362332375 10.2070874576 0.33682258526 -1.931427952 21.0515736558 0.315927894217 -2.14051251813
1.09406 5.90783657633 0.0542315030465 -1.12247218774 10.1998702627 0.337716088434 -1.93019410926 21.0531333675 0.317013243298 -2.13694195143
1.09567 5.90464611375 0.0558817704737 -1.12133051507 10.192878889 0.338614637937 -1.92889518311 21.0546637459 0.318084516504 -2.13337313889
1.09729 5.90133685526 0.0575349317581 -1.12020285906 10.1860948198 0.339524977962 -1.92755779855 21.0562449992 0.319140919832 -2.12981621386
1.0989 5.89785655497 0.059184000567 -1.11909754057 10.1794846468 0.340449785607 -1.92618649311 21.0577841693 0.320182985618 -2.12626055968
1.10052 5.89418012121 0.060828331154 -1.11801137209 10.173006849 0.341398054226 -1.92477940845 21.0593732977 0.321211311194 -2.12270793049
1.10213 5.89027980397 0.062465259775 -1.11695463281 10.166651218 0.342365556742 -1.92334849458 21.0609624678 0.322225145011 -2.11915679714
1.10374 5.88610781568 0.0640871772735 -1.1159279252 10.1603678914 0.343358243166 -1.92190032653 21.0625800546 0.323226112555 -2.11560711378
1.10536 5.88162828967 0.0656941102411 -1.11493431596 10.1541459691 0.344374260167 -1.92044578346 21.0642240581 0.324214187426 -2.11205637209
1.10697 5.87679914256 0.067280917196 -1.11397952924 10.1479140511 0.345411731079 -1.9189820237 21.0658750201 0.325191799762 -2.10850836373
1.10859 5.87160499517 0.0688407209824 -1.11306422338 10.141675333 0.34647315049 -1.91752268895 21.0675768987 0.326158769979 -2.10495653869
1.1102 5.86600220163 0.0703714701196 -1.1121929484 10.1354173859 0.347556615058 -1.91607630004 21.0692866107 0.327116774664 -2.10140001363
1.11181 5.85995714524 0.0718651341283 -1.11136736345 10.1290486136 0.348661517699 -1.91464119865 21.0710590728 0.328068645488 -2.09784112607
1.11343 5.85345224682 0.0733158182819 -1.11059160937 10.1226053706 0.349785841736 -1.91322444311 21.0728069932 0.329015199789 -2.09427382182
1.11504 5.84646859801 0.0747182968555 -1.10986644284 10.1159875773 0.350929098825 -1.91183964592 21.0745991637 0.329958951903 -2.09070406756
1.11666 5.83899765713 0.0760677057114 -1.10919099302 10.1092208757 0.352088752287 -1.91049329461 21.076484376 0.330902133753 -2.08712763828
1.11827 5.83103127833 0.0773582876257 -1.10856535826 10.1022692988 0.353268274199 -1.90918166833 21.07835288 0.331847289509 -2.08354318398
1.11988 5.82259144078 0.0785897910499 -1.1079962852 10.0950964802 0.354464796207 -1.90791328792 21.0802871341 0.332797365512 -2.07995294633
1.1215 5.81366932363 0.079756132337 -1.1074673447 10.0877014405 0.355678474959 -1.90669817424 21.082235055 0.333755814184 -2.07635231282
1.12311 5.8043119019 0.0808607343566 -1.10698959258 10.0800509923 0.356913516696 -1.90552994811 21.0842575176 0.334725364365 -2.0727458043
1.12473 5.79457386728 0.0819086672121 -1.10654751635 10.0721180063 0.358168807228 -1.90442134285 21.0863084386 0.335709409062 -2.06913105408
1.12634 5.7844984323 0.0829088454268 -1.10614123432 10.0639159368 0.359449483206 -1.90337390431 21.0883936097 0.336710722696 -2.06551003301
1.12795 5.77414763867 0.0838752012619 -1.10576136317 10.0554325421 0.360758521696 -1.90238496584 21.0905327392 0.337732465524 -2.06187392441
1.12957 5.76360131141 0.0848322038175 -1.10540668289 10.0466023596 0.362100130179 -1.90145995241 21.0926837021 0.338779146639 -2.05823996581
1.13118 5.75291222558 0.0858042800107 -1.10506792765 10.0374713935 0.363474481128 -1.90059642653 21.0949100818 0.339853935045 -2.05459552801
1.1328 5.74215105623 0.0868233097581 -1.10474267327 10.0280398522 0.364890907036 -1.89980000071 21.0971285865 0.340958418001 -2.05094658187
1.13441 5.7313594034 0.0879202772199 -1.10442248057 10.0183321981 0.366349830793 -1.89906632494 21.099421633 0.342097906429 -2.04729183987
1.13602 5.72056796298 0.0891222520499 -1.10411058289 10.0083048188 0.367857426138 -1.89839190339 21.1017146796 0.343274177917 -2.0436358312
1.13764 5.7097838975 0.0904537509917 -1.1038048919 9.9980094268 0.36941546263 -1.89777760272 21.1040410595 0.344490398055 -2.03997933502
1.13925 5.69901570284 0.0919232527791 -1.10350114924 9.98747343043 0.371026492757 -1.89721644792 21.1063634811 0.345748702857 -2.03632333467
1.14087 5.68827791655 0.0935318555727 -1.10320252742 9.97666914633 0.372693688174 -1.89670856817 21.1087398611 0.34705046025 -2.03266723432
1.14248 5.677548372 0.0952680267852 -1.10290528893 9.96566554126 0.374418559699 -1.89624491762 21.1110819911 0.34839924894 -2.02901987148
1.14409 5.66683333171 0.0971142386673 -1.10261146712 9.95448449434 0.376194680233 -1.89582118793 21.1134710795 0.349795271495 -2.0253733878
1.14571 5.6561710999 0.0990417755573 -1.10231146445 9.94317088065 0.37802521227 -1.89542756242 21.1158395845 0.351239105775 -2.02174326663
1.14732 5.64556722659 0.10102448612 -1.10200542179 9.9317130835 0.379910875386 -1.89506718277 21.1181953395 0.352732503503 -2.01811933298
1.14893 5.63508748683 0.103035869785 -1.10168601494 9.92019910299 0.381845723321 -1.89472152396 21.1205668862 0.354274817506 -2.01450618685
1.15055 5.62478584319 0.105055646726 -1.10134825558 9.90863831823 0.383830238578 -1.89439352767 21.1228971412 0.355866317811 -2.01091304491
1.15216 5.61469802899 0.107069863034 -1.10098665619 9.89708528352 0.385861254482 -1.8940703397 21.1252028961 0.357506226868 -2.0073332405
1.15378 5.60490275681 0.109069110872 -1.10059100094 9.88552775709 0.3879384052 -1.89374097673 21.127474401 0.35919334465 -2.0037751028
1.15539 5.595449535 0.111043650317 -1.10016315234 9.87405975991 0.39006163407 -1.89341319293 21.1297389475 0.360926678095 -2.00024196513
1.157 5.58638923445 0.11299866353 -1.0996907612 9.86264638356 0.392230890261 -1.89306470494 21.131927119 0.362704550902 -1.99673009833
1.15862 5.57776639684 0.114933621244 -1.09917337501 9.85138087406 0.39444470169 -1.89270239192 21.1341201237 0.364525065256 -1.99324569824
1.16023 5.56960279304 0.116854339859 -1.09860776795 9.84029120212 0.396709105038 -1.89231107056 21.1362249616 0.366385165513 -1.98978765654
1.16185 5.56192417305 0.118759776932 -1.09799468751 9.82936692199 0.399021273226 -1.89188305332 21.1383022161 0.368282176832 -1.98635904405
1.16346 5.55472198687 0.120660315684 -1.09732956369 9.81868302538 0.401383255848 -1.89142013606 21.1403237205 0.370213532959 -1.98295797745
1.16507 5.54800234701 0.122554724427 -1.09662152982 9.80823850808 0.403798113751 -1.89090827709 21.1422245997 0.372177785892 -1.9795877984
1.16669 5.54175425343 0.12445038888 -1.09586522341 9.7980942952 0.406262084858 -1.89035083475 21.1441088122 0.374170765535 -1.97625310275
1.1683 5.53595295616 0.126345724932 -1.09506054111 9.78819801581 0.408777557522 -1.88973364653 21.1459517746 0.376190081221 -1.97294901549
1.16992 5.53058779682 0.128246106141 -1.09421186127 9.77864362417 0.411340564672 -1.88906626243 21.1477320702 0.378232166943 -1.96968010745
1.17153 5.52562117541 0.130151183234 -1.09333010388 9.76940357859 0.413946025482 -1.88833570745 21.1494084073 0.380294936446 -1.96644620781
1.17314 5.52101763771 0.132061190355 -1.09240763728 9.76052274997 0.416592202892 -1.88754082327 21.1510259526 0.382375703223 -1.96324691239
1.17476 5.51674672118 0.133976651233 -1.09145436814 9.75197157986 0.419273357327 -1.88668208903 21.1525895395 0.384470870188 -1.96007998371
1.17637 5.51277310081 0.135897620021 -1.09047048564 9.74376904753 0.421987062146 -1.88575862975 21.1540570429 0.386578236583 -1.95694727593
1.17799 5.50907501823 0.137821874699 -1.08946209227 9.73593088214 0.424722040265 -1.88476337875 21.1554706295 0.388696298905 -1.9538512307
1.1796 5.50561529425 0.139750978844 -1.0884290722 9.7284270295 0.427473930456 -1.88370682355 21.1568175493 0.39082200515 -1.9507881272
1.18121 5.50234168714 0.141685207776 -1.08737626127 9.7212557604 0.430239978569 -1.88257927663 21.1580723856 0.392953685564 -1.94776345292
1.18283 5.49925083442 0.143621106571 -1.08630922282 9.71440663319 0.433006292939 -1.88139002549 21.1592525968 0.395089100226 -1.94476614538
1.18444 5.49628971518 0.145558763305 -1.08522960851 9.70787115622 0.43577251817 -1.88014496599 21.1604113496 0.397227202385 -1.94180177539
1.18606 5.49344681274 0.14749789456 -1.08413568085 9.70164532533 0.438532640939 -1.87883851478 21.1614827689 0.399365754369 -1.93887289713
1.18767 5.4906679187 0.149436654494 -1.08303691901 9.69569490714 0.441280350418 -1.8774756927 21.1624836464 0.401504157927 -1.9359798106
1.18928 5.4879302289 0.151374627029 -1.08193363967 9.6900250475 0.444011619952 -1.87606518726 21.1634177738 0.403641419724 -1.93311584078
