r u10 v10 w10 u15 v15 w15 u24 v24 w24
1.57502 6.14850310194 1.05064823639 -0.00091626666109 11.1129917405 1.40805126641 -0.0025467447562 21.7545594176 0.791101053453 -0.0039919016358
1.57663 6.1475644303 1.0546480456 -0.00090704776066 11.1132780326 1.4123624662 -0.0025323300538 21.7540772514 0.793769645677 -0.0039770852496
1.57824 6.14663345866 1.05865263355 -0.00089921627605 11.1135643665 1.41667867016 -0.0025167645154 21.7535990019 0.796447013736 -0.0039627809453
1.57986 6.14571057037 1.06266426027 -0.00088958087278 11.1138454086 1.42100074913 -0.0025020202291 21.7531335024 0.799134825963 -0.0039495828915
1.58147 6.14478434457 1.06668365825 -0.00088042455233 11.1141343674 1.42532234058 -0.0024863226072 21.7526631279 0.801832515277 -0.0039352390001
1.58309 6.14387329797 1.07070888747 -0.00087265165006 11.1144399512 1.42964814455 -0.0024714583163 21.752201545 0.804539109174 -0.0039220484427
1.5847 6.14295549718 1.07473764254 -0.00086355332729 11.1147846184 1.43397424435 -0.0024580636121 21.7517527122 0.807254265156 -0.0039084795497
1.58631 6.14204905473 1.07877833762 -0.00085512167352 11.1151016189 1.43830249832 -0.0024430784866 21.7512823377 0.809978381971 -0.0038946260726
1.58793 6.14114457063 1.0828155706 -0.00084595514202 11.1154304944 1.44263781063 -0.0024283529442 21.7508550049 0.812713924623 -0.0038798309273
1.58954 6.14025686571 1.08686794111 -0.00083685311044 11.1157839117 1.44697518544 -0.0024136774012 21.7504179638 0.815457196442 -0.0038661599462
1.59116 6.13936445244 1.09092223661 -0.00082870541262 11.1161224122 1.45131558524 -0.0023975106049 21.7499770059 0.818210372429 -0.0038527543814
1.59277 6.13846781418 1.09498148629 -0.00082014492177 11.1164767044 1.45565549755 -0.0023831408937 21.7495742148 0.820972345918 -0.0038390975657
1.59438 6.13759296344 1.0990481068 -0.00081179301406 11.1168415383 1.46000255986 -0.0023680903461 21.749141132 0.823744723575 -0.0038255628305
1.596 6.13671809186 1.10312340233 -0.00080370627311 11.1172151222 1.46434905134 -0.002353936885 21.7487343826 0.826526682901 -0.0038120397609
1.59761 6.13584979947 1.10720269785 -0.00079513515591 11.1175944144 1.46870355949 -0.0023394375863 21.7483394664 0.829316684727 -0.0037981637724
1.59923 6.13498659041 1.11128926422 -0.00078630920447 11.1179679983 1.47306053015 -0.0023247995359 21.7479318003 0.832116776137 -0.0037850911177
1.60084 6.13412338968 1.11538306809 -0.00077947516997 11.1183560822 1.4774208258 -0.0023108210706 21.7475241759 0.834926196717 -0.0037709188757
1.60245 6.13327519314 1.11948055947 -0.00077113021829 11.1187888746 1.48178112146 -0.0022977030206 21.7471213848 0.837743733962 -0.003758211218
1.60407 6.13242453825 1.12358677585 -0.00076316930694 11.1191848335 1.48614729628 -0.0022830328855 21.7467391354 0.840571675793 -0.0037441248064
1.60568 6.13157488338 1.12770092557 -0.00075334789351 11.1196000841 1.49051504611 -0.0022692177522 21.7463903026 0.843409790543 -0.0037312100624
1.6073 6.13074423269 1.13181752947 -0.00074502210683 11.1200135847 1.49489160844 -0.0022538484483 21.7459993032 0.846256071543 -0.0037185215667
1.60891 6.12990935699 1.1359438292 -0.00073822602932 11.1204630437 1.4992673791 -0.0022401037267 21.7456368038 0.849113151713 -0.0037052322352
1.61052 6.12908655215 1.14007709977 -0.0007284091549 11.120910336 1.50364551643 -0.002226179422 21.7453133878 0.851976625214 -0.0036929954039
1.61214 6.1282675723 1.14421672868 -0.00072076390779 11.1213558783 1.50802864959 -0.0022132247012 21.7449390551 0.854851895385 -0.0036802844036
1.61375 6.12744523828 1.14836293677 -0.00071173678463 11.1218140873 1.51241608276 -0.0021985408092 21.7445901806 0.857735749308 -0.0036674271516
1.61536 6.12663821678 1.15251746986 -0.00070385420348 11.1222771714 1.51680460344 -0.0021854098355 21.7442825146 0.860628376564 -0.0036541048964
1.61698 6.12582590361 1.15667327795 -0.0006951346613 11.1227665471 1.52119733661 -0.0021709730272 21.7439463486 0.863530792572 -0.0036421918104
1.61859 6.12503317796 1.16083829855 -0.0006875668705 11.1232383811 1.52559388645 -0.0021567703837 21.7436220158 0.86644206358 -0.0036290987204
1.62021 6.12423703564 1.16501370666 -0.00067998353773 11.1237264651 1.52999700713 -0.0021437510732 21.7433231415 0.869362703757 -0.003616333964
1.62182 6.12344835167 1.16919236477 -0.00067235616163 11.1242167158 1.5344022778 -0.0021315642645 21.7430154755 0.872291741018 -0.0036031200372
1.62343 6.12266014686 1.17338356456 -0.00066490987047 11.1247332582 1.53881175265 -0.0021168141174 21.7427332262 0.875229572862 -0.0035909123605
1.62505 6.12188642122 1.17757721435 -0.00065639299305 11.1252353839 1.54322438167 -0.0021030602212 21.7424255601 0.878177552208 -0.0035781438482
1.62666 6.12111107475 1.18177722248 -0.0006488791588 11.1257458013 1.54764004402 -0.0020886075723 21.7421727275 0.881134964891 -0.0035657770019
1.62828 6.12034406164 1.18598714312 -0.00064004836172 11.1262908855 1.5520590272 -0.0020772336755 21.7418896032 0.884100811738 -0.003552927653
1.62989 6.11958202769 1.19020666377 -0.00063257060801 11.1268188862 1.55648380206 -0.0020643435286 21.7416113122 0.88707497567 -0.0035408458041
1.6315 6.11882589374 1.19442570108 -0.00062417068722 11.1273674703 1.56090936025 -0.0020500158771 21.7413584795 0.890058722104 -0.0035284664522
1.63312 6.11807299732 1.19865815924 -0.00061686876631 11.1279362211 1.56534255177 -0.0020370973938 21.7411222719 0.893051909372 -0.0035176433506
1.63473 6.11733093838 1.20289306739 -0.00060949863667 11.1284984302 1.56977858913 -0.0020239030761 21.7408645642 0.896053109556 -0.0035044031625
1.63635 6.11659185446 1.20714219223 -0.00060096517223 11.129073306 1.57421834733 -0.00201063209 21.7406353566 0.899063971409 -0.0034923296404
1.63796 6.11586247054 1.21139543374 -0.00059368508268 11.1296478068 1.57866065552 -0.0019979361037 21.7404285657 0.902083040345 -0.0034809836171
1.63957 6.11513466163 1.21565406691 -0.00058690753522 11.1302218076 1.58310953872 -0.0019852734498 21.7402296497 0.905111416367 -0.0034689342596
1.64119 6.11441115689 1.2199206376 -0.00058025711215 11.1308397251 1.58756095526 -0.0019716107949 21.7399925671 0.908148461138 -0.0034572607323
1.6428 6.11369255632 1.22419681245 -0.00057204789669 11.131430851 1.59201482596 -0.0019587618891 21.7398141929 0.911194587162 -0.003446332206
1.64442 6.11298259744 1.22848131649 -0.00056417113754 11.1320250185 1.5964775175 -0.0019456392314 21.7396152769 0.914249069436 -0.0034344057594
1.64603 6.11227448855 1.23277073302 -0.00055662779437 11.1326622277 1.60094059237 -0.0019321507389 21.739436986 0.917312810877 -0.0034218638945
1.64764 6.11157530467 1.23707111624 -0.00054879045176 11.1332533535 1.60541287975 -0.0019204134983 21.7392713617 0.920383768984 -0.0034110045296
1.64926 6.11088552914 1.24137680362 -0.00054037502369 11.1339089794 1.60988174629 -0.0019084858396 21.7390969875 0.923464621259 -0.0034005701629
1.65087 6.11019369526 1.24569257435 -0.00053365368024 11.1345703136 1.61435941699 -0.0018954023451 21.738968655 0.926555486869 -0.0033872062097
1.65249 6.10951716141 1.25001412841 -0.00052599745986 11.1352219395 1.61884327521 -0.0018838546856 21.7388030307 0.929653169981 -0.0033768030907
1.6541 6.10884269006 1.25434686998 -0.00051906361641 11.1358793154 1.62332751676 -0.0018713941078 21.7386659065 0.932759453092 -0.0033659687188
1.65571 6.10816947704 1.25868390322 -0.00051175076972 11.1365573163 1.62782224581 -0.0018580297785 21.7385542407 0.935874986618 -0.0033533080942
1.65733 6.10750469737 1.2630304573 -0.0005046547155 11.1372401089 1.6323177582 -0.0018451862806 21.7384346581 0.938998961401 -0.0033426537215
1.65894 6.10684855104 1.2673852489 -0.00049809207826 11.1379374015 1.63682041642 -0.0018335527839 21.7383229505 0.94213199993 -0.0033303535094
1.66056 6.10620267555 1.27174600716 -0.00049010810434 11.1386228191 1.64132377048 -0.0018198705325 21.7382406597 0.945270892208 -0.0033201703832
1.66217 6.10555565423 1.27611961543 -0.0004826417146 11.1393446535 1.64582957454 -0.0018083670348 21.7381368689 0.94842283741 -0.003308307253
1.66378 6.10491597041 1.28050067371 -0.00047527344901 11.1400331544 1.6503463536 -0.0017960239502 21.7380878697 0.951580265524 -0.0032978153725
1.6654 6.10428903661 1.28488760699 -0.00046972035138 11.1407567387 1.65486674933 -0.0017836037821 21.7380262039 0.95474445322 -0.0032859372399
1.66701 6.10366122365 1.28928326528 -0.00046234633477 11.1414996564 1.65938684922 -0.0017713456975 21.737960538 0.957919631336 -0.0032736891051
1.66862 6.10303635652 1.29369186525 -0.00045597669361 11.1422543657 1.66391518662 -0.0017586446944 21.7379194556 0.961100451118 -0.0032632901373
1.67024 6.1024206894 1.29810212771 -0.00044737367456 11.1429972417 1.66844979069 -0.001747804941 21.7378783314 0.964291362151 -0.0032521557506
1.67185 6.10181454729 1.30252404852 -0.00044103853212 11.143733576 1.67298860726 -0.0017349576852 21.7378459989 0.9674899236 -0.003241845113
1.67347 6.10121692186 1.30695803601 -0.00043345647174 11.1444948687 1.6775331155 -0.0017230908465 21.7378469998 0.970695575883 -0.0032308873895
1.67508 6.10062705477 1.31139368182 -0.0004265504947 11.1452895364 1.68208152791 -0.0017122681744 21.7378352923 0.973911543168 -0.0032212067499
1.67669 6.10003718351 1.31584344849 -0.00041929030777 11.1460525791 1.68663190282 -0.0017004059172 21.7378274599 0.977132709199 -0.0032099731892
1.67831 6.09945025392 1.3202986985 -0.0004129623709 11.1468832052 1.69119482773 -0.001689069493 21.7378442525 0.980365538153 -0.0031991633782
1.67992 6.09887655768 1.32476688601 -0.00040667397664 11.1476677479 1.69575519848 -0.0016778530686 21.73785792 0.983601201265 -0.0031883352328
1.68154 6.09830893228 1.32923988603 -0.00039972087181 11.1484768324 1.70032526089 -0.001665816642 21.7379167959 0.986850096056 -0.0031778220858
1.68315 6.09774002771 1.33372227772 -0.00039244030727 11.1492916668 1.70489719831 -0.0016537322989 21.7379344635 0.990105226675 -0.0031667881036
1.68476 6.09717800231 1.33821918192 -0.00038575282679 11.1501082512 1.70947755656 -0.0016420567031 21.7380266311 0.993366016873 -0.0031578345381
1.68638 6.09663813111 1.34271844862 -0.00037939296978 11.150964294 1.71406379398 -0.0016312019423 21.738094257 0.996636594158 -0.0031461422177
1.68799 6.09609558491 1.34723025701 -0.00037162611205 11.1518172951 1.71865002723 -0.0016179088435 21.7381579663 0.999913775193 -0.0031367198999
1.68961 6.0955637387 1.35174461122 -0.00036396396249 11.1526926296 1.72324458132 -0.0016065582461 21.7382580089 1.0032005454 -0.0031253317437
1.69122 6.09503514668 1.35627650712 -0.00035781493808 11.1535539224 1.72784738125 -0.0015955843151 21.7383462599 1.00649344685 -0.0031155777547
1.69283 6.09451242133 1.36081506552 -0.00035187349705 11.1544174235 1.73245066034 -0.0015843103833 21.7384678025 1.00979235705 -0.0031052175142
1.69445 6.09399803348 1.36536098226 -0.00034564084621 11.155308133 1.73706393111 -0.0015711226988 21.7385893451 1.01310396434 -0.003095099355
1.69606 6.09349079148 1.36991748234 -0.0003392334868 11.1562216342 1.74168122687 -0.0015603641827 21.7387108877 1.01641826245 -0.0030853420282
1.69768 6.09299004532 1.3744821241 -0.00033218533468 11.1571210937 1.74630234764 -0.0015500660817 21.7388530554 1.01974194848 -0.0030754559511
1.69929 6.09250114084 1.3790627367 -0.00032519388845 11.15803897 1.75092972258 -0.0015382063127 21.7390206397 1.02307550369 -0.0030654632036
1.7009 6.09201164885 1.38364364097 -0.00031927490393 11.1589617211 1.75556043501 -0.0015273557107 21.7391921407 1.02641228972 -0.003054561704
1.70252 6.09153836106 1.38823757857 -0.00031309133351 11.1599058891 1.76019977662 -0.0015166301059 21.7393716001 1.02975980909 -0.0030442452046
1.70413 6.0910677816 1.39284190786 -0.00030660555432 11.1608461403 1.76484380989 -0.0015055724194 21.7395606844 1.03311099679 -0.0030340224529
1.70575 6.09059209796 1.39745623298 -0.00029934331458 11.1617811415 1.769492839 -0.0014943355613 21.7397606854 1.03647140616 -0.0030239297002
1.70736 6.09013389351 1.40208252479 -0.00029312349306 11.1627867678 1.77414765144 -0.0014836403728 21.7399909781 1.03983828802 -0.0030145031964
1.70897 6.08968418906 1.40671557076 -0.00028655479657 11.1637445607 1.77881079722 -0.0014721930974 21.7402037292 1.04321289989 -0.0030042533568
1.71059 6.08924663879 1.41135655008 -0.00028040197197 11.1647216453 1.78347814299 -0.0014616074906 21.7404418969 1.04659476717 -0.002995450184
1.7122 6.08881597187 1.4160112544 -0.00027460714965 11.1657123549 1.78815167211 -0.0014511752148 21.7406888146 1.04998442362 -0.0029846220076
1.71382 6.08838934663 1.42067595873 -0.00026783053266 11.1667530229 1.7928309804 -0.0014402375213 21.7409388156 1.05338190632 -0.0029754525809
1.71543 6.08797122555 1.42535056723 -0.00026093579052 11.1677327325 1.79751528451 -0.0014303669115 21.741223025 1.0567831711 -0.0029664314868
1.71704 6.08755919614 1.43003075074 -0.00025497159135 11.1687791505 1.80220545947 -0.0014203300508 21.7415072344 1.06019428546 -0.0029566774734
1.71866 6.0871627376 1.4347295676 -0.00024858868157 11.1698203185 1.80690563859 -0.0014075556855 21.7418159856 1.06361268358 -0.0029472701262
1.72027 6.08676686237 1.43943004279 -0.00024302798056 11.1708781115 1.81160913438 -0.001396516323 21.742128695 1.0670326221 -0.0029375881941
1.72189 6.08638110383 1.444149643 -0.0002361316528 11.1719222795 1.81632008434 -0.0013868852937 21.7424589461 1.07046333522 -0.0029270862582
1.7235 6.08600385364 1.44887186404 -0.00023051770137 11.1729984892 1.82103396763 -0.0013755984276 21.7427843222 1.07390232291 -0.00291786724
1.72511 6.08562849094 1.45360939759 -0.00022439899588 11.1740755739 1.82575118009 -0.0013642644782 21.7431430733 1.07734490685 -0.0029084790532
1.72673 6.08527329493 1.45835271448 -0.00021769120797 11.1751702003 1.83047838838 -0.0013535080266 21.7434890744 1.08079676288 -0.0028984537805
1.72834 6.08492302393 1.46310983972 -0.00021186613011 11.1762784517 1.83521107168 -0.0013447465784 21.7438653672 1.08425400641 -0.0028896089241
1.72995 6.08458126126 1.46787823579 -0.00020561596547 11.1773893281 1.83995278832 -0.0013340663771 21.7442279933 1.08771743368 -0.0028802840669
1.73157 6.08424470277 1.47265908605 -0.00019898546731 11.1785238712 1.84469870495 -0.0013243953428 21.7446454945 1.09118659845 -0.0028701633723
1.73318 6.08392333179 1.47744629047 -0.00019292938529 11.1796426226 1.84944873825 -0.0013136826377 21.7450454124 1.09466540489 -0.0028601651783
1.7348 6.08360060665 1.48224331573 -0.00018707501236 11.1807797907 1.85420964655 -0.0013032716018 21.7454756219 1.09814723216 -0.0028516669835
1.73641 6.08329248152 1.48705494518 -0.00018103022133 11.181973084 1.85897427569 -0.0012925634792 21.7458922064 1.1016394011 -0.0028423954531
1.73802 6.08298759806 1.49187498713 -0.00017542401484 11.183116877 1.86374537983 -0.001282794523 21.7463557075 1.10513247837 -0.0028332097541
1.73964 6.08269368545 1.49670366658 -0.00016936063867 11.1842948369 1.86852460481 -0.0012733951509 21.7468222921 1.1086340598 -0.0028244411388
1.74125 6.08240976451 1.50154537521 -0.00016347968052 11.1854885884 1.87331215479 -0.00126254161 21.7472770433 1.11214330791 -0.0028138875195
1.74287 6.08213820192 1.50640158802 -0.00015834809682 11.1866919649 1.87810167143 -0.0012526147347 21.7477857112 1.11565793934 -0.0028062197352
1.74448 6.08187547267 1.5112670175 -0.00015184559374 11.1879019664 1.88289745058 -0.0012440816109 21.7482570874 1.11917862077 -0.0027954323634
1.74609 6.08162272677 1.51613822615 -0.00014655817544 11.1891127596 1.88770322556 -0.0012330226493 21.7487785053 1.12270696887 -0.0027862087413
1.74771 6.08137333086 1.52102276398 -0.00014196021477 11.1903793445 1.89251360054 -0.0012239470235 21.7493204648 1.12623956279 -0.0027774438677
1.74932 6.08113813081 1.52592436015 -0.00013542783596 11.1916305544 1.89732945469 -0.0012133168102 21.7498624244 1.12977903172 -0.0027682706593
1.75094 6.08092096827 1.53083476883 -0.00012963141542 11.1928861393 1.90215354634 -0.0012033090991 21.7504210923 1.13332450481 -0.0027582995318
1.75255 6.08070028906 1.53575351086 -0.00012271603453 11.1941798909 1.90698508383 -0.001193441386 21.7509758019 1.13687347374 -0.0027490817369
1.75416 6.0804916682 1.54068921539 -0.00011808548728 11.1954736425 1.91182170881 -0.0011839740876 21.7515677615 1.14043239683 -0.0027408251913
1.75578 6.08029147235 1.54562864493 -0.00011254914832 11.1967717691 1.9166632338 -0.0011737517892 21.7521558045 1.14399529492 -0.0027319578109
1.75739 6.08010482652 1.55058404531 -0.00010619509911 11.1980839374 1.92151769629 -0.0011643299077 21.7527644308 1.14756108466 -0.0027232016786
1.75901 6.07993041818 1.55554934153 -0.00010103746856 11.1994083557 1.92637117128 -0.0011539409385 21.7533896821 1.15113704525 -0.0027136309612
1.76062 6.07976599736 1.56052639192 -9.450437682e-05 11.2007169823 1.9312331671 -0.0011444419735 21.7540149751 1.15471728916 -0.0027050048269
1.76223 6.07960343488 1.56551502149 -8.91274512e-05 11.202100234 1.93610212126 -0.0011348867554 21.754656893 1.15830467475 -0.0026966849415
1.76385 6.07945255575 1.57051364274 -8.306885978e-05 11.203441319 1.94098155459 -0.001123631118 21.755332186 1.16189332699 -0.0026874650539
1.76546 6.07932165996 1.57552607233 -7.725064077e-05 11.2048306956 1.94586882959 -0.0011142858993 21.7560073957 1.16549236257 -0.0026781784989
1.76708 6.07918960584 1.58054841859 -7.149871435e-05 11.2061950307 1.95075864208 -0.0011057315126 21.7566826887 1.16909424397 -0.0026689386073
1.76869 6.07907890591 1.58558163153 -6.692370467e-05 11.207611574 1.95565305457 -0.0010949862915 21.7573912734 1.17270159621 -0.0026605153827
1.7703 6.07898045598 1.59062944864 -6.159023552e-05 11.2090263674 1.96055991708 -0.0010863019042 21.7581037748 1.17631591511 -0.0026517388231
1.77192 6.07888025606 1.59568962827 -5.521593097e-05 11.2104744526 1.96546843373 -0.001076359596 21.7588417344 1.17993443402 -0.0026437160132
1.77353 6.07880005616 1.6007607704 -4.80804583e-05 11.2118848292 1.9703855879 -0.0010676043721 21.7595924025 1.18355961125 -0.0026348077846
1.77515 6.07872672294 1.6058410292 -4.352282075e-05 11.2133688728 1.97531036706 -0.0010586458158 21.7603461539 1.18718851348 -0.0026261133035
1.77676 6.07867561889 1.61093334218 -3.853155677e-05 11.2148192078 1.98023974206 -0.0010491022567 21.761121322 1.1908231907 -0.0026182025733
1.77837 6.0786287482 1.61603968434 -3.24731688e-05 11.2163173346 1.98518226706 -0.0010398632799 21.76191324 1.19446325543 -0.0026086522564
1.77999 6.07858708583 1.62116335568 -2.707177815e-05 11.2178035864 1.99012899207 -0.0010314059713 21.7627090331 1.19810879515 -0.002600520689
1.7816 6.07856020682 1.62629271451 -2.09250956699e-05 11.2193095882 1.99508462123 -0.0010211578265 21.7635342429 1.20175884321 -0.0025914349526
1.78321 6.07854731947 1.63143589003 -1.701483105e-05 11.2208357567 2.00004379208 -0.0010114434304 21.7643594526 1.20541300376 -0.002583214216
1.78483 6.07854015714 1.63658984888 -1.119060488e-05 11.2223812169 2.00501177124 -0.001000986116 21.7652219124 1.20907303514 -0.0025739247275
1.78644 6.07854966567 1.64175959109 -4.70879473001e-06 11.2238972604 2.00998965042 -0.0009925542193 21.7660637472 1.21274187485 -0.0025653473229
1.78806 6.07856953252 1.64693942079 4.43098199993e-07 11.2254875123 2.01497103792 -0.0009843989904 21.7669595403 1.21641051873 -0.0025571353314
1.78967 6.07860128273 1.65212867135 6.14874163e-06 11.2270579725 2.01995702959 -0.000975294175 21.7678307501 1.22008631677 -0.0025483237574
1.79128 6.07865408295 1.65733467191 1.098592699e-05 11.2286547244 2.02495068794 -0.0009663756097 21.7687471683 1.22376337314 -0.0025401300977
1.7929 6.07871201653 1.66254988081 1.546465348e-05 11.230260268 2.02995696295 -0.0009573203746 21.7696595864 1.22745120868 -0.0025319685189
1.79451 6.07877828344 1.66777801888 2.105088377e-05 11.2318929782 2.03496401712 -0.0009479084743 21.7705935046 1.2311407067 -0.0025233023578
1.79613 6.07886910869 1.67301528196 2.65494467e-05 11.2335362718 2.03998566713 -0.0009381828221 21.7715510894 1.2348355839 -0.0025148011943
1.79774 6.07895742144 1.67827372423 3.212596782e-05 11.2351913571 2.04500545464 -0.0009290892534 21.7725095493 1.23853418192 -0.0025070283638
1.79935 6.07907473423 1.68353882067 3.699403087e-05 11.2368657341 2.05003661298 -0.0009189890147 21.7734886342 1.24224149662 -0.002498626781
1.80097 6.07919528035 1.68881606294 4.165617914e-05 11.2385370694 2.05507990466 -0.0009113725291 21.774476469 1.24595086547 -0.0024901018646
1.80258 6.07932916816 1.69410360522 4.703482705e-05 11.2402333631 2.060123888 -0.0009013343745 21.7755015956 1.24966238015 -0.0024815998633
1.8042 6.07947698097 1.69940957253 5.269568533e-05 11.2419533651 2.06518344219 -0.0008923012185 21.7765345971 1.25337839483 -0.0024734224445
1.80581 6.07964215214 1.70472720233 5.708529071e-05 11.2436878255 2.07024455886 -0.0008837493128 21.7775469737 1.257101947 -0.0024645891901
1.80742 6.07981691498 1.71005599881 6.21598996899e-05 11.2454227441 2.07531234637 -0.0008751619884 21.7786132669 1.26083088667 -0.002455818852
1.80904 6.08000204866 1.71539909947 6.889655268e-05 11.2471940795 2.08038708389 -0.000865472996 21.7796844352 1.26455757634 -0.0024474601791
1.81065 6.0802061407 1.72074916262 7.351541184e-05 11.2489847066 2.08547622557 -0.0008494102541 21.7807801451 1.26829403683 -0.0024395769227
1.81227 6.0804176494 1.72612040497 7.87588561e-05 11.2507770004 2.09056339225 -0.000848865845 21.7818709384 1.27203579733 -0.0024305461633
1.81388 6.08065445813 1.73149673065 8.451763328e-05 11.2525790025 2.09565780058 -0.0008392431019 21.78301669 1.27577667032 -0.0024224445713
1.81549 6.0808961752 1.736888048 8.934453621e-05 11.2544020463 2.10076005476 -0.0008303391079 21.7841211082 1.27952850164 -0.0024143254781
1.81711 6.08115827979 1.74229357786 9.435985652e-05 11.25625759 2.10587435477 -0.000822148029 21.7852707349 1.28328220379 -0.0024054951324
1.81872 6.08142460521 1.74771234108 9.972880286e-05 11.2581214255 2.11099041311 -0.0008129990312 21.7864369865 1.28703638093 -0.0023973085368
1.82034 6.08171503899 1.75314110429 0.0001043310826 11.259980386 2.11611802979 -0.0008032012847 21.7876326549 1.29079682474 -0.0023886744394
1.82195 6.08201604362 1.75858270918 0.00011001461404 11.2618713882 2.1212519173 -0.0007943510374 21.7888195315 1.29456146438 -0.0023808082591
1.82356 6.08233138992 1.76404106408 0.00011474039514 11.2637905154 2.12639197563 -0.0007854937068 21.7900318248 1.29833012901 -0.002371606242
1.82518 6.08266238623 1.76951315233 0.00012003734296 11.2657104342 2.13154132565 -0.0007768855406 21.7912519932 1.30210211447 -0.0023637058925
1.82679 6.08300909923 1.77499443224 0.00012477512478 11.2676514781 2.13669763816 -0.0007684769587 21.7925103282 1.30587927076 -0.002356632209
1.82841 6.08337177058 1.78049404551 0.000131448743 11.2696512304 2.14186148817 -0.0007592650398 21.7937805383 1.30965829787 -0.0023474218577
1.83002 6.08375161278 1.78600140878 0.00013541006707 11.2716106493 2.14703200067 -0.0007500943708 21.7950467483 1.31344486666 -0.002339764838
1.83163 6.08414330499 1.79152188872 0.00014044831008 11.2735932765 2.15221074235 -0.0007425282857 21.796351125 1.3172334771 -0.0023317078179
1.83325 6.08455420971 1.79705688117 0.00014530280279 11.2756237788 2.15739653403 -0.0007357576201 21.79764671 1.32102580837 -0.002321866628
1.83486 6.08498247279 1.80260383613 0.00015044092113 11.2776625728 2.16258740487 -0.000724694029 21.7989707534 1.32481979797 -0.00231439419
1.83648 6.08542964837 1.8081663661 0.00015538470731 11.2796917001 2.16778699653 -0.0007152696075 21.8003202969 1.32861965424 -0.002305107582
1.83809 6.08589005731 1.81374085442 0.00016055524467 11.2817506607 2.17298952153 -0.0007061418528 21.8016904653 1.33242156049 -0.0022974722245
1.8397 6.08636126209 1.81933297191 0.00016464473818 11.2838565381 2.17820694238 -0.000697745347 21.803039967 1.33622670007 -0.0022887481139
1.84132 6.08684507938 1.82492529774 0.00016985856825 11.2859602488 2.18342856738 -0.0006880546732 21.8044521771 1.34003937299 -0.0022791681715
1.84293 6.08735565919 1.83053849858 0.00017622215078 11.2880783761 2.18865557988 -0.0006802835849 21.8058556373 1.34385164173 -0.0022718469784
1.84454 6.08787627651 1.83616718276 0.0001810982724 11.2902118785 2.19388963405 -0.0006719387431 21.8072796391 1.34766890213 -0.0022619636984
1.84616 6.08841764802 1.84180790862 0.0001866061462 11.2924028393 2.19913210905 -0.0006630809844 21.8087124325 1.3514877292 -0.0022526358355
1.84777 6.08897891954 1.84745991365 0.00019088031079 11.294574925 2.20438027571 -0.0006546307265 21.810178601 1.35531369376 -0.0022441808879
1.84939 6.08955693692 1.85312436036 0.00019491322448 11.2967711358 2.20963488404 -0.0006467692159 21.8116701445 1.35914043331 -0.0022367434407
1.851 6.09015144597 1.85880674041 0.00020095455955 11.2990015133 2.21489842153 -0.0006384481216 21.8131647713 1.36297011036 -0.0022274172426
1.85261 6.09075809669 1.8644953038 0.00020515460163 11.3012315157 2.22016233819 -0.0006284061937 21.8146848148 1.36680143323 -0.0022203756268
1.85423 6.09139123495 1.87020395053 0.00021061026906 11.3034838099 2.22543770485 -0.0006195692638 21.8162176084 1.3706381436 -0.0022110644265
1.85584 6.09203602322 1.87592337228 0.00021484597838 11.305783979 2.230716209 -0.0006117615029 21.8177464019 1.37447984147 -0.0022022273934
1.85746 6.09270513235 1.88165366903 0.00022056560736 11.3080796899 2.23601058816 -0.0006029024883 21.8193116121 1.37832231432 -0.0021937899408
1.85907 6.09338177063 1.88739896578 0.0002251470667 11.3103829007 2.24130740898 -0.0005936184737 21.820903114 1.38217105385 -0.0021843012375
1.86068 6.09408507144 1.89315327922 0.00023064502988 11.3127400283 2.24661010063 -0.0005857311265 21.8225143659 1.38601850586 -0.0021759154519
1.8623 6.09480240144 1.89893063016 0.00023599815922 11.3150905725 2.25192120061 -0.0005779179443 21.8241049511 1.38986849119 -0.0021669796641
1.86391 6.09554245646 1.90471620195 0.00023950353762 11.3174792418 2.25723290893 -0.0005678585116 21.8257503697 1.39372385985 -0.0021581776264
1.86553 6.09631359067 1.91051401957 0.00024504312691 11.3198824111 2.26256017141 -0.0005596011606 21.8274116216 1.39758343269 -0.0021489455871
1.86714 6.09708797488 1.91632252471 0.00024989404928 11.3222812053 2.26789233805 -0.0005513021438 21.8290736652 1.40144329301 -0.0021401514649
1.86875 6.09789135079 1.92214062568 0.00025590459784 11.324732583 2.27322879636 -0.0005425618743 21.8307554588 1.40530481165 -0.0021325573421
1.87037 6.0987031767 1.9279787225 0.00026040010431 11.3271984606 2.27856887966 -0.000533986605 21.8324881691 1.4091725928 -0.0021228761338
1.87198 6.09954606097 1.93383102766 0.00026507002852 11.329684505 2.28391807546 -0.000526185919 21.8341865877 1.41304123643 -0.002113951175
1.8736 6.10040217025 1.93969617867 0.00027053870503 11.3321652576 2.28927519626 -0.0005171160666 21.8359398396 1.41691026339 -0.0021067249691
1.87521 6.10127475453 1.94557553384 0.00027505900485 11.3347162186 2.29463485038 -0.0005067403768 21.8377303833 1.42078506534 -0.0020969158419
1.87682 6.10216822636 1.95146478903 0.00028129843238 11.3372824714 2.30000616285 -0.0004984913558 21.8394796769 1.42466280063 -0.0020881138
1.87844 6.10309187736 1.95737119839 0.00028629035911 11.3398346824 2.30538286281 -0.0004891835829 21.8413153873 1.4285388484 -0.0020789134233
1.88005 6.10402732422 1.96327719108 0.0002897799516 11.3424373519 2.31076375859 -0.0004803878929 21.8431146393 1.43242410033 -0.0020699117955
