x u10 v10 w10 u15 v15 w15 u24 v24 w24
0.361852 4.70782 0.513766 -0.763097 9.55437 0.957465 -1.27784 21.3925 0.219903 -1.31163
0.365854 4.70269 0.520395 -0.765164 9.54368 0.953237 -1.28138 21.386 0.209837 -1.31508
0.369855 4.69841 0.525714 -0.767137 9.53291 0.948949 -1.2849 21.3797 0.199653 -1.31844
0.373857 4.69481 0.529638 -0.769006 9.52207 0.944588 -1.2884 21.3737 0.189354 -1.3217
0.377858 4.69174 0.532155 -0.770803 9.51108 0.940167 -1.29187 21.3678 0.178942 -1.32486
0.38186 4.68895 0.533295 -0.772532 9.50005 0.935681 -1.29532 21.3622 0.168419 -1.32792
0.385861 4.68629 0.533129 -0.774208 9.48897 0.931142 -1.29876 21.3568 0.157788 -1.33088
0.389863 4.6837 0.531754 -0.775854 9.4778 0.926546 -1.30217 21.3516 0.147053 -1.33373
0.393864 4.68105 0.529283 -0.777467 9.46656 0.921898 -1.30557 21.3467 0.136217 -1.33647
0.397866 4.6782 0.525825 -0.77906 9.45521 0.917204 -1.30893 21.342 0.125283 -1.3391
0.401867 4.67515 0.521498 -0.780649 9.44384 0.912443 -1.31228 21.3376 0.11426 -1.3416
0.405869 4.67182 0.516409 -0.782225 9.43236 0.907651 -1.31561 21.3334 0.103148 -1.34399
0.40987 4.66818 0.510655 -0.783806 9.42084 0.902813 -1.31891 21.3295 0.0919581 -1.34626
0.413872 4.66423 0.504322 -0.785372 9.40928 0.897921 -1.32218 21.326 0.0806935 -1.3484
0.417873 4.65998 0.497494 -0.786938 9.39762 0.893 -1.32544 21.3227 0.0693665 -1.35042
0.421875 4.65539 0.49023 -0.788507 9.38592 0.888038 -1.32866 21.3197 0.0579816 -1.35232
0.425877 4.6505 0.482593 -0.790087 9.37414 0.883031 -1.33188 21.317 0.0465498 -1.35407
0.429878 4.64523 0.474635 -0.791664 9.36232 0.877987 -1.33506 21.3147 0.0350824 -1.35569
0.43388 4.63963 0.466391 -0.793248 9.35044 0.872917 -1.33823 21.3127 0.0235921 -1.35718
0.437881 4.63374 0.4579 -0.794829 9.33849 0.867805 -1.34137 21.3111 0.0120907 -1.35852
0.441883 4.62744 0.449186 -0.796406 9.32649 0.862662 -1.34449 21.3098 0.000592764 -1.35971
0.445884 4.62087 0.44028 -0.797997 9.3144 0.857485 -1.34759 21.3089 -0.0108846 -1.36075
0.449886 4.61393 0.431205 -0.799583 9.30228 0.85228 -1.35067 21.3084 -0.0223239 -1.36164
0.453887 4.60665 0.421977 -0.801169 9.29011 0.847047 -1.35372 21.3083 -0.0337058 -1.36236
0.457889 4.59902 0.412625 -0.802757 9.27786 0.841784 -1.35675 21.3087 -0.0450039 -1.36293
0.46189 4.59099 0.403162 -0.804343 9.26556 0.836485 -1.35977 21.3094 -0.0562014 -1.36333
0.465892 4.58253 0.393614 -0.805935 9.25318 0.831169 -1.36277 21.3106 -0.0672628 -1.36356
0.469893 4.57364 0.384013 -0.807536 9.24075 0.825823 -1.36574 21.3123 -0.0781635 -1.36361
0.473895 4.56425 0.374389 -0.809132 9.22826 0.820453 -1.36869 21.3145 -0.088858 -1.36347
0.477896 4.55437 0.364783 -0.810734 9.21571 0.815052 -1.37162 21.3172 -0.0993074 -1.36316
0.481898 4.54386 0.355253 -0.812343 9.20306 0.809626 -1.37454 21.3204 -0.109463 -1.36263
0.485899 4.5328 0.345859 -0.813966 9.19036 0.804175 -1.37744 21.3242 -0.119261 -1.36189
0.489901 4.52101 0.336696 -0.815607 9.1776 0.798694 -1.3803 21.3287 -0.12863 -1.36094
0.493902 4.50853 0.327869 -0.817267 9.16477 0.793179 -1.38316 21.3338 -0.137474 -1.35974
0.497904 4.49522 0.319528 -0.818953 9.15183 0.787641 -1.38601 21.3396 -0.145682 -1.35829
0.501905 4.48104 0.311854 -0.820674 9.13885 0.782074 -1.38883 21.3463 -0.153112 -1.35656
0.505907 4.46595 0.305082 -0.822454 9.12578 0.776471 -1.39163 21.3538 -0.159569 -1.35452
0.509909 4.44998 0.299489 -0.824282 9.11262 0.770836 -1.39442 21.3623 -0.164828 -1.35216
0.51391 4.43308 0.295421 -0.826189 9.09938 0.765159 -1.3972 21.3719 -0.168575 -1.34942
0.517912 4.41544 0.293263 -0.828175 9.08604 0.759446 -1.39995 21.3827 -0.170416 -1.34629
0.521913 4.39719 0.293431 -0.830245 9.07263 0.753683 -1.40269 21.3948 -0.169843 -1.34271
0.525915 4.37847 0.296327 -0.832413 9.05911 0.747881 -1.40541 21.4083 -0.166198 -1.33865
0.529916 4.36001 0.302292 -0.834675 9.04549 0.742024 -1.40812 21.4232 -0.15866 -1.33409
0.533918 4.34212 0.311506 -0.837006 9.03175 0.736109 -1.41081 21.4396 -0.146201 -1.32903
0.537919 4.32537 0.323928 -0.839396 9.01791 0.730132 -1.41348 21.4573 -0.127585 -1.3235
0.541921 4.31018 0.339241 -0.841791 9.00391 0.724082 -1.41614 21.476 -0.101362 -1.31756
0.545922 4.29706 0.356846 -0.844156 8.98982 0.71796 -1.41879 21.495 -0.0659494 -1.31139
0.549924 4.28627 0.375962 -0.846428 8.9756 0.711763 -1.42142 21.5136 -0.0197627 -1.30523
0.553925 4.2779 0.395737 -0.848574 8.96117 0.705472 -1.42403 21.5305 0.0385461 -1.29945
0.557927 4.27206 0.415325 -0.85052 8.94659 0.699096 -1.42664 21.5441 0.109714 -1.29449
0.561928 4.26865 0.433881 -0.852253 8.93185 0.692623 -1.42923 21.5531 0.193515 -1.29079
0.56593 4.26748 0.450578 -0.853735 8.91689 0.686068 -1.43179 21.5562 0.288524 -1.28872
0.569931 4.2683 0.464711 -0.854939 8.9017 0.679431 -1.43437 21.5531 0.392223 -1.28843
0.573933 4.27069 0.4758 -0.855896 8.88625 0.672728 -1.43691 21.5443 0.50158 -1.28977
0.577934 4.2741 0.48364 -0.856644 8.8705 0.665999 -1.43947 21.531 0.613747 -1.29247
0.581936 4.27806 0.488297 -0.857216 8.85447 0.659292 -1.44201 21.5139 0.726431 -1.29628
0.585938 4.28209 0.490015 -0.857667 8.83806 0.652687 -1.44456 21.4931 0.837561 -1.30124
0.589939 4.28596 0.489161 -0.858037 8.82123 0.646313 -1.44712 21.4678 0.944715 -1.30759
0.593941 4.28931 0.486152 -0.858375 8.804 0.64035 -1.44969 21.4371 1.04494 -1.31562
0.597942 4.2921 0.481383 -0.858695 8.78627 0.635063 -1.45229 21.4011 1.13522 -1.3254
0.601944 4.29415 0.475215 -0.859035 8.76814 0.630796 -1.45492 21.3603 1.21328 -1.33674
0.605945 4.29557 0.467953 -0.859397 8.74958 0.628039 -1.45761 21.3162 1.27794 -1.34924
0.609947 4.29633 0.459837 -0.859783 8.73076 0.627375 -1.46035 21.2704 1.32926 -1.3624
0.613948 4.29641 0.451059 -0.860204 8.71191 0.629487 -1.46315 21.2244 1.36815 -1.37576
0.61795 4.29593 0.441767 -0.860663 8.69356 0.635069 -1.46599 21.1793 1.39607 -1.38895
0.621951 4.2949 0.432072 -0.861159 8.67622 0.644597 -1.46881 21.136 1.41466 -1.40173
0.625953 4.29338 0.422054 -0.861688 8.66071 0.658091 -1.47156 21.095 1.42551 -1.4139
0.629954 4.29141 0.411773 -0.862248 8.64747 0.674768 -1.47416 21.0563 1.43009 -1.42539
0.633956 4.28901 0.401261 -0.862846 8.63647 0.693103 -1.47661 21.0202 1.42965 -1.43618
0.637957 4.28626 0.390542 -0.863464 8.62681 0.711469 -1.47897 20.9866 1.42526 -1.44627
0.641959 4.2831 0.379634 -0.864105 8.61716 0.729257 -1.48139 20.9552 1.41777 -1.4557
0.64596 4.2796 0.368535 -0.864778 8.60688 0.747108 -1.48387 20.9259 1.40783 -1.4645
0.649962 4.27577 0.357242 -0.865469 8.59687 0.765534 -1.48626 20.8986 1.39606 -1.47274
0.653963 4.27163 0.345741 -0.866186 8.58836 0.783717 -1.48833 20.8731 1.38284 -1.48045
0.657965 4.26714 0.334021 -0.866928 8.58214 0.800032 -1.48995 20.8491 1.36854 -1.48768
0.661966 4.2623 0.322066 -0.867685 8.57813 0.8131 -1.49113 20.8265 1.35344 -1.49449
0.665968 4.2571 0.30986 -0.868461 8.57573 0.822337 -1.49194 20.8052 1.33775 -1.5009
0.66997 4.25151 0.297378 -0.869261 8.57425 0.827889 -1.49248 20.7851 1.32164 -1.50695
0.673971 4.2455 0.284606 -0.870086 8.57316 0.830282 -1.49285 20.766 1.30525 -1.51269
0.677973 4.23898 0.271528 -0.870942 8.57203 0.830188 -1.49314 20.7479 1.28868 -1.51813
0.681974 4.23196 0.258142 -0.871822 8.57069 0.828251 -1.49341 20.7305 1.27201 -1.5233
0.685976 4.22435 0.244455 -0.872738 8.56895 0.824998 -1.49368 20.714 1.25535 -1.52821
0.689977 4.21596 0.2305 -0.873687 8.56685 0.820858 -1.49398 20.6982 1.2387 -1.5329
0.693979 4.20683 0.216347 -0.87468 8.56434 0.816131 -1.49432 20.683 1.22212 -1.53737
0.69798 4.19677 0.20213 -0.875708 8.56151 0.811052 -1.4947 20.6684 1.20566 -1.54164
0.701982 4.18563 0.188087 -0.876797 8.55834 0.80577 -1.49513 20.6544 1.18931 -1.54574
0.705983 4.17326 0.174604 -0.877942 8.5549 0.800393 -1.49558 20.6408 1.17312 -1.54965
0.709985 4.15951 0.162302 -0.879157 8.55117 0.794984 -1.49607 20.6278 1.1571 -1.55339
0.713986 4.14431 0.152151 -0.880434 8.54725 0.789586 -1.49661 20.6152 1.14126 -1.55699
0.717988 4.12773 0.145592 -0.881765 8.54315 0.784231 -1.49715 20.603 1.1256 -1.56044
0.721989 4.11012 0.144652 -0.883146 8.53889 0.778928 -1.49772 20.5912 1.11013 -1.56375
0.725991 4.09244 0.15187 -0.884484 8.53445 0.773684 -1.49831 20.5798 1.09486 -1.56693
0.729992 4.0766 0.169712 -0.8857 8.52988 0.768498 -1.49893 20.5687 1.07979 -1.56999
0.733994 4.06515 0.199059 -0.886622 8.52516 0.763366 -1.49955 20.5579 1.06492 -1.57292
0.737995 4.06017 0.237015 -0.887148 8.52033 0.758283 -1.50018 20.5475 1.05025 -1.57575
0.741997 4.0603 0.276664 -0.887381 8.51543 0.753245 -1.50083 20.5373 1.03579 -1.57848
0.745998 4.05942 0.3125 -0.887744 8.5104 0.748244 -1.50148 20.5274 1.02152 -1.5811
0.75 4.05211 0.346809 -0.888583 8.50531 0.743273 -1.50214 20.5178 1.00746 -1.58361
0.754002 4.04044 0.384707 -0.889761 8.50012 0.738326 -1.5028 20.5085 0.99359 -1.58605
0.758003 4.0312 0.424362 -0.890815 8.49484 0.733396 -1.50348 20.4993 0.979914 -1.58838
0.762005 4.02833 0.458691 -0.891479 8.48948 0.728476 -1.50417 20.4905 0.966427 -1.59064
0.766006 4.03108 0.48261 -0.891769 8.48408 0.72356 -1.50485 20.4818 0.953136 -1.5928
0.770008 4.03701 0.495338 -0.891821 8.47856 0.718644 -1.50554 20.4734 0.940033 -1.59489
0.774009 4.04386 0.49876 -0.891751 8.47297 0.713727 -1.50623 20.4651 0.927108 -1.59691
0.778011 4.05033 0.495428 -0.891671 8.46733 0.7088 -1.50692 20.4571 0.914368 -1.59885
0.782012 4.05579 0.487606 -0.891607 8.4616 0.70386 -1.50763 20.4492 0.901806 -1.60073
0.786014 4.06007 0.477005 -0.891612 8.45581 0.69891 -1.50834 20.4416 0.889419 -1.60253
0.790015 4.06316 0.464795 -0.89167 8.44995 0.693942 -1.50904 20.4341 0.877201 -1.60426
0.794017 4.06522 0.45172 -0.891796 8.44403 0.688964 -1.50974 20.4268 0.865152 -1.60593
0.798018 4.0664 0.43826 -0.891973 8.43805 0.683959 -1.51045 20.4196 0.853268 -1.60754
0.80202 4.06689 0.424701 -0.892192 8.432 0.67893 -1.51117 20.4126 0.84155 -1.6091
0.806021 4.0668 0.411209 -0.892455 8.42584 0.673878 -1.51187 20.4058 0.829988 -1.6106
0.810023 4.06623 0.397872 -0.892746 8.41966 0.668799 -1.51257 20.3991 0.818581 -1.61204
0.814024 4.06533 0.384718 -0.89306 8.41337 0.663687 -1.51329 20.3925 0.807334 -1.61343
0.818026 4.06408 0.371737 -0.893407 8.40704 0.658543 -1.514 20.3861 0.796239 -1.61477
0.822027 4.06264 0.358897 -0.893773 8.40065 0.653368 -1.51472 20.3799 0.785291 -1.61606
0.826029 4.06102 0.346165 -0.894156 8.39422 0.648159 -1.51544 20.3737 0.77448 -1.6173
0.83003 4.05926 0.333495 -0.894565 8.3877 0.642912 -1.51616 20.3677 0.76381 -1.6185
0.834032 4.05733 0.320839 -0.894999 8.38108 0.637625 -1.51689 20.3618 0.753286 -1.61964
0.838034 4.05532 0.308155 -0.895451 8.37444 0.632297 -1.51761 20.3561 0.742896 -1.62074
0.842035 4.05323 0.295392 -0.895932 8.36771 0.626928 -1.51835 20.3504 0.732641 -1.62182
0.846037 4.05104 0.282503 -0.896435 8.3609 0.621517 -1.51908 20.3449 0.722512 -1.62283
0.850038 4.04878 0.269448 -0.89698 8.35401 0.616064 -1.51981 20.3395 0.712514 -1.62381
0.85404 4.04647 0.25619 -0.897549 8.34712 0.610565 -1.52056 20.3342 0.702642 -1.62475
0.858041 4.04405 0.242702 -0.898157 8.34011 0.605015 -1.52131 20.329 0.692893 -1.62565
0.862043 4.04152 0.228977 -0.898802 8.33305 0.59942 -1.52207 20.3239 0.683266 -1.62652
0.866044 4.03894 0.215013 -0.899482 8.32593 0.593775 -1.52282 20.3189 0.673762 -1.62734
0.870046 4.03624 0.200839 -0.90021 8.31874 0.588076 -1.52358 20.314 0.664366 -1.62814
0.874047 4.03344 0.18652 -0.900983 8.31148 0.582319 -1.52435 20.3092 0.65509 -1.6289
0.878049 4.03057 0.172193 -0.901798 8.30416 0.576507 -1.52513 20.3045 0.645923 -1.62963
0.88205 4.02756 0.158076 -0.902651 8.29673 0.570632 -1.52591 20.2998 0.636867 -1.63032
0.886052 4.02438 0.144528 -0.903531 8.28933 0.564693 -1.5267 20.2953 0.62792 -1.63099
0.890053 4.02111 0.132117 -0.904409 8.28184 0.558689 -1.52749 20.2908 0.619074 -1.63162
0.894055 4.01764 0.121688 -0.905252 8.27431 0.552613 -1.5283 20.2865 0.610327 -1.63222
0.898056 4.01399 0.114479 -0.905989 8.26666 0.546467 -1.5291 20.2822 0.601688 -1.63279
0.902058 4.01021 0.112208 -0.906532 8.25905 0.540243 -1.52991 20.278 0.593146 -1.63334
0.906059 4.00621 0.117063 -0.906752 8.25139 0.533939 -1.53072 20.2739 0.584696 -1.63387
0.910061 4.00202 0.131451 -0.906488 8.24373 0.527551 -1.53155 20.2698 0.576343 -1.63436
0.914062 3.99776 0.157114 -0.905616 8.23603 0.521069 -1.53239 20.2658 0.568078 -1.63484
0.918064 3.99346 0.193106 -0.904143 8.22832 0.514495 -1.53321 20.2619 0.559906 -1.63529
0.922066 3.98921 0.232669 -0.902369 8.22066 0.507823 -1.53405 20.2581 0.551819 -1.63571
0.926067 3.9852 0.261901 -0.901071 8.21294 0.501047 -1.5349 20.2543 0.543816 -1.63611
0.930069 3.98123 0.269462 -0.900902 8.20536 0.494169 -1.53575 20.2506 0.535897 -1.63649
0.93407 3.97697 0.266261 -0.901327 8.19785 0.487182 -1.5366 20.2469 0.528062 -1.63684
0.938072 3.97247 0.277838 -0.900985 8.19044 0.480093 -1.53745 20.2434 0.520308 -1.63717
0.942073 3.9682 0.310539 -0.899572 8.18315 0.472904 -1.5383 20.2399 0.512628 -1.63749
0.946075 3.96418 0.351165 -0.897834 8.17606 0.465626 -1.53913 20.2364 0.505023 -1.63777
0.950076 3.96035 0.386721 -0.896475 8.16921 0.458285 -1.53996 20.233 0.497492 -1.63805
0.954078 3.95653 0.411537 -0.895756 8.16266 0.450922 -1.54076 20.2297 0.490035 -1.6383
0.958079 3.95275 0.425239 -0.895661 8.15646 0.443596 -1.54156 20.2264 0.482641 -1.63853
0.962081 3.94884 0.429755 -0.896014 8.15071 0.436405 -1.54231 20.2232 0.47532 -1.63875
0.966082 3.94501 0.427488 -0.896682 8.14545 0.429501 -1.543 20.2201 0.468063 -1.63894
0.970084 3.94114 0.420591 -0.897523 8.14088 0.423108 -1.54362 20.217 0.460871 -1.63913
0.974085 3.93728 0.410719 -0.898453 8.13691 0.417555 -1.54415 20.2139 0.45374 -1.63929
0.978087 3.93353 0.399054 -0.899392 8.13372 0.413315 -1.54455 20.2109 0.44667 -1.63943
0.982088 3.92989 0.386393 -0.900315 8.13118 0.411039 -1.54482 20.208 0.439657 -1.63957
0.98609 3.92641 0.373253 -0.901193 8.12923 0.411582 -1.54489 20.2051 0.432701 -1.63968
0.990091 3.9231 0.359957 -0.902013 8.12747 0.415953 -1.54475 20.2022 0.4258 -1.63978
0.994093 3.92 0.34669 -0.90278 8.12533 0.425148 -1.5444 20.1995 0.418951 -1.63986
0.998095 3.9172 0.333548 -0.903486 8.12193 0.439777 -1.54389 20.1967 0.412155 -1.63994
1.0021 3.91451 0.320566 -0.904139 8.11637 0.459493 -1.54335 20.194 0.405405 -1.63999
1.0061 3.91207 0.307754 -0.904751 8.10829 0.482554 -1.54294 20.1914 0.398705 -1.64003
1.0101 3.90991 0.295104 -0.905308 8.09875 0.506341 -1.5427 20.1888 0.392048 -1.64005
1.0141 3.90794 0.282572 -0.905824 8.09 0.52918 -1.54247 20.1862 0.385437 -1.64007
1.0181 3.90629 0.270116 -0.906294 8.08395 0.551807 -1.54198 20.1837 0.378867 -1.64007
1.0221 3.90491 0.25769 -0.906731 8.07997 0.575883 -1.54119 20.1813 0.372337 -1.64006
1.02611 3.90384 0.245247 -0.90714 8.07579 0.601124 -1.54037 20.1788 0.365846 -1.64002
1.03011 3.90302 0.23274 -0.907529 8.06941 0.625046 -1.53992 20.1765 0.359391 -1.63998
1.03411 3.90246 0.220142 -0.907899 8.06038 0.644999 -1.54001 20.1741 0.35297 -1.63993
1.03811 3.90225 0.207435 -0.908249 8.04939 0.659606 -1.54065 20.1718 0.346584 -1.63987
1.04211 3.9024 0.194615 -0.908585 8.03753 0.668878 -1.54167 20.1696 0.340228 -1.63979
1.04611 3.90287 0.181706 -0.908897 8.02556 0.673632 -1.5429 20.1674 0.333902 -1.63969
1.05011 3.90365 0.168765 -0.909202 8.01414 0.674938 -1.54419 20.1653 0.327605 -1.63959
1.05412 3.90493 0.155892 -0.909483 8.00355 0.6738 -1.54547 20.1632 0.321332 -1.63948
1.05812 3.90661 0.143259 -0.909732 7.99392 0.671014 -1.54664 20.1611 0.315084 -1.63935
1.06212 3.90873 0.131129 -0.909943 7.98522 0.667186 -1.54771 20.1591 0.308859 -1.63921
1.06612 3.91139 0.119892 -0.910103 7.97742 0.662717 -1.54865 20.1572 0.302655 -1.63906
1.07012 3.91456 0.110111 -0.910197 7.97041 0.657872 -1.54945 20.1552 0.296471 -1.6389
1.07412 3.91816 0.102572 -0.910196 7.96414 0.652841 -1.55015 20.1534 0.290304 -1.63873
1.07812 3.9221 0.0983314 -0.910072 7.95847 0.647716 -1.55075 20.1515 0.284153 -1.63854
1.08213 3.92593 0.098708 -0.909793 7.95325 0.642573 -1.55125 20.1497 0.278017 -1.63834
1.08613 3.92903 0.105169 -0.909355 7.94855 0.637432 -1.55168 20.148 0.271893 -1.63812
1.09013 3.93039 0.11894 -0.908759 7.94412 0.632329 -1.55204 20.1463 0.265781 -1.6379
1.09413 3.92862 0.140181 -0.908084 7.94006 0.627262 -1.55233 20.1447 0.259676 -1.63766
1.09813 3.92257 0.166791 -0.907458 7.93621 0.622238 -1.5526 20.1431 0.253581 -1.63742
1.10213 3.91244 0.193774 -0.907037 7.93262 0.617249 -1.55282 20.1415 0.247491 -1.63715
1.10614 3.90166 0.215495 -0.906843 7.92914 0.612297 -1.55301 20.1401 0.241407 -1.63688
1.11014 3.89568 0.23142 -0.906566 7.92582 0.607369 -1.55315 20.1386 0.235325 -1.63659
1.11414 3.89697 0.24808 -0.905865 7.92258 0.602462 -1.55329 20.1372 0.229247 -1.63629
1.11814 3.90216 0.271116 -0.904724 7.91942 0.597578 -1.55341 20.1359 0.223168 -1.63598
1.12214 3.9058 0.298722 -0.903519 7.91632 0.592705 -1.55351 20.1346 0.217088 -1.63566
1.12614 3.90528 0.325033 -0.90261 7.91328 0.587839 -1.55359 20.1334 0.211004 -1.63532
1.13014 3.90059 0.345494 -0.90214 7.91025 0.582969 -1.55367 20.1322 0.204917 -1.63496
1.13415 3.89311 0.358481 -0.902086 7.90723 0.578112 -1.55374 20.1311 0.198824 -1.63458
1.13815 3.88416 0.364412 -0.902367 7.90419 0.573242 -1.5538 20.1301 0.192724 -1.6342
1.14215 3.87476 0.364582 -0.902862 7.90121 0.568369 -1.55386 20.1291 0.186617 -1.6338
1.14615 3.86541 0.360457 -0.903502 7.89814 0.56348 -1.55391 20.1281 0.1805 -1.63338
1.15015 3.85653 0.353299 -0.904213 7.89509 0.558586 -1.55395 20.1273 0.174373 -1.63295
1.15415 3.8483 0.344118 -0.904943 7.892 0.553669 -1.55401 20.1265 0.168233 -1.6325
1.15816 3.84072 0.333654 -0.905674 7.8889 0.548734 -1.55406 20.1258 0.162081 -1.63204
1.16216 3.83383 0.322437 -0.906367 7.88576 0.543777 -1.5541 20.1251 0.155915 -1.63156
1.16616 3.82763 0.310826 -0.907031 7.88259 0.538796 -1.55417 20.1245 0.149735 -1.63105
1.17016 3.82204 0.299066 -0.907651 7.87938 0.53379 -1.55423 20.124 0.143538 -1.63053
1.17416 3.81713 0.287302 -0.908206 7.8761 0.528746 -1.55428 20.1235 0.137325 -1.63
1.17816 3.81281 0.275622 -0.908705 7.87282 0.523673 -1.55433 20.1232 0.131094 -1.62944
1.18216 3.80912 0.264072 -0.90915 7.86943 0.518565 -1.55441 20.1229 0.124845 -1.62886
1.18617 3.80606 0.252653 -0.909545 7.86602 0.513419 -1.55448 20.1227 0.118576 -1.62826
1.19017 3.80358 0.241363 -0.909879 7.86256 0.508232 -1.55456 20.1226 0.112289 -1.62764
1.19417 3.8017 0.230186 -0.910168 7.85905 0.503004 -1.55464 20.1225 0.105981 -1.62701
1.19817 3.80045 0.219098 -0.910398 7.85548 0.497729 -1.55473 20.1226 0.0996537 -1.62634
1.20217 3.79975 0.208085 -0.910586 7.85188 0.492412 -1.55482 20.1227 0.0933053 -1.62565
1.20617 3.79974 0.197127 -0.910715 7.84821 0.487045 -1.55493 20.123 0.0869362 -1.62494
1.21018 3.80035 0.186215 -0.910787 7.84452 0.481625 -1.55501 20.1233 0.0805465 -1.62421
1.21418 3.80171 0.175343 -0.910811 7.84069 0.476156 -1.55513 20.1237 0.0741355 -1.62345
1.21818 3.80375 0.164537 -0.910778 7.8369 0.470639 -1.55525 20.1243 0.0677048 -1.62265
1.22218 3.80658 0.153841 -0.910688 7.83302 0.465061 -1.55537 20.1249 0.0612539 -1.62184
1.22618 3.8102 0.143347 -0.91055 7.8291 0.459433 -1.5555 20.1257 0.0547834 -1.62099
1.23018 3.81463 0.133192 -0.910349 7.82511 0.453744 -1.55564 20.1265 0.048294 -1.62011
1.23418 3.81995 0.123588 -0.9101 7.82108 0.448 -1.55577 20.1275 0.0417873 -1.6192
1.23819 3.82623 0.11482 -0.909789 7.81703 0.4422 -1.55591 20.1286 0.0352631 -1.61827
1.24219 3.83334 0.107283 -0.909408 7.81294 0.436341 -1.55607 20.1298 0.0287238 -1.61729
1.24619 3.8413 0.101486 -0.90897 7.80881 0.430425 -1.55622 20.1312 0.0221704 -1.61629
1.25019 3.84993 0.0980523 -0.908472 7.80465 0.424453 -1.55639 20.1327 0.0156053 -1.61524
1.25419 3.85901 0.0976961 -0.907933 7.80047 0.41843 -1.55656 20.1343 0.00903003 -1.61417
1.25819 3.86798 0.101139 -0.907364 7.79623 0.412354 -1.55674 20.136 0.00244643 -1.61305
1.2622 3.87627 0.108949 -0.906803 7.79201 0.406231 -1.55691 20.1379 -0.00414239 -1.61189
1.2662 3.88312 0.121325 -0.906282 7.78778 0.400066 -1.5571 20.1399 -0.010734 -1.6107
1.2702 3.88794 0.137873 -0.905854 7.78356 0.393869 -1.55728 20.1421 -0.0173249 -1.60946
1.2742 3.89043 0.157573 -0.905528 7.77936 0.387649 -1.55747 20.1444 -0.0239117 -1.60818
1.2782 3.89075 0.179091 -0.905297 7.7752 0.381421 -1.55766 20.1469 -0.0304903 -1.60687
1.2822 3.8897 0.201311 -0.905131 7.77106 0.375195 -1.55784 20.1496 -0.0370567 -1.6055
1.2862 3.88769 0.223571 -0.905034 7.76703 0.368997 -1.55803 20.1524 -0.0436075 -1.60409
1.29021 3.88443 0.245288 -0.904992 7.76312 0.362853 -1.55819 20.1554 -0.0501359 -1.60262
1.29421 3.87928 0.265479 -0.905068 7.75928 0.356795 -1.55836 20.1586 -0.0566368 -1.60111
1.29821 3.8718 0.282818 -0.905283 7.75562 0.350871 -1.55851 20.1619 -0.0631043 -1.59955
1.30221 3.86205 0.296156 -0.90564 7.75215 0.345132 -1.55864 20.1654 -0.0695328 -1.59794
1.30621 3.85072 0.304919 -0.906122 7.74888 0.339645 -1.55876 20.1691 -0.0759149 -1.59628
1.31021 3.8384 0.309172 -0.906678 7.74587 0.334496 -1.55884 20.173 -0.0822421 -1.59455
1.31421 3.82591 0.309417 -0.907266 7.74318 0.329785 -1.55889 20.1771 -0.0885084 -1.59278
1.31822 3.81358 0.306364 -0.90786 7.7408 0.325646 -1.5589 20.1813 -0.0947037 -1.59094
1.32222 3.80189 0.300762 -0.908435 7.73873 0.32223 -1.55885 20.1858 -0.100819 -1.58905
1.32622 3.79094 0.293273 -0.908981 7.73705 0.31972 -1.55877 20.1904 -0.106845 -1.58711
1.33022 3.78084 0.28447 -0.909477 7.73573 0.318328 -1.55861 20.1953 -0.112771 -1.5851
1.33422 3.77165 0.274795 -0.909927 7.73468 0.318292 -1.55841 20.2004 -0.118586 -1.58302
1.33822 3.76332 0.26459 -0.910345 7.73392 0.319859 -1.55814 20.2057 -0.124277 -1.58089
1.34223 3.75582 0.254112 -0.910712 7.73321 0.323279 -1.55782 20.2112 -0.129834 -1.57869
1.34623 3.74919 0.243543 -0.911022 7.73244 0.328758 -1.55747 20.2169 -0.135242 -1.57642
1.35023 3.74332 0.233025 -0.911292 7.73137 0.336433 -1.55711 20.2228 -0.140488 -1.57408
1.35423 3.73828 0.222637 -0.911513 7.72968 0.346324 -1.55675 20.2289 -0.145557 -1.57168
1.35823 3.73408 0.212442 -0.91168 7.72718 0.358315 -1.55645 20.2353 -0.150434 -1.56922
1.36223 3.73061 0.202473 -0.9118 7.72358 0.372119 -1.55623 20.2418 -0.155103 -1.56668
1.36623 3.728 0.192751 -0.91187 7.71869 0.387299 -1.55612 20.2486 -0.159548 -1.56408
1.37024 3.72623 0.183284 -0.911886 7.71249 0.403328 -1.55613 20.2555 -0.163752 -1.5614
1.37424 3.7253 0.174072 -0.911844 7.70501 0.419605 -1.55631 20.2627 -0.167694 -1.55866
1.37824 3.72528 0.165114 -0.911747 7.69631 0.435536 -1.55662 20.2701 -0.171358 -1.55585
1.38224 3.72623 0.156427 -0.911588 7.6866 0.450586 -1.55707 20.2777 -0.174722 -1.55297
1.38624 3.72808 0.148031 -0.911373 7.67618 0.464319 -1.55767 20.2855 -0.177763 -1.55002
1.39024 3.73099 0.139985 -0.911095 7.66535 0.47644 -1.55833 20.2935 -0.18046 -1.54698
1.39425 3.73496 0.132348 -0.910759 7.65449 0.486818 -1.55906 20.3017 -0.182788 -1.54389
1.39825 3.73995 0.125237 -0.910359 7.64387 0.495434 -1.5598 20.3101 -0.184716 -1.5407
1.40225 3.74607 0.118787 -0.909901 7.63377 0.502377 -1.56056 20.3187 -0.186217 -1.53744
1.40625 3.75315 0.113197 -0.909405 7.62428 0.507784 -1.56125 20.3276 -0.187256 -1.53411
