-4.28787	999.99	999.99	999.99	14.4147	-0.0577379	-0.0408077	999.99	999.99	999.99
-4.28573	999.99	999.99	999.99	14.4222	-0.0645515	-0.0415978	999.99	999.99	999.99
-4.2836	999.99	999.99	999.99	14.4154	-0.0609398	-0.0422882	999.99	999.99	999.99
-4.28147	999.99	999.99	999.99	14.4324	-0.0542429	-0.0462476	999.99	999.99	999.99
-4.27933	999.99	999.99	999.99	14.4382	-0.0547394	-0.051017	999.99	999.99	999.99
-4.2772	999.99	999.99	999.99	14.4439	-0.0586671	-0.0475171	999.99	999.99	999.99
-4.27507	999.99	999.99	999.99	14.4585	-0.0535201	-0.0441848	999.99	999.99	999.99
-4.27293	999.99	999.99	999.99	14.4565	-0.0615558	-0.0419411	999.99	999.99	999.99
-4.2708	999.99	999.99	999.99	14.4469	-0.0653985	-0.0309627	999.99	999.99	999.99
-4.26867	999.99	999.99	999.99	14.4502	-0.0670885	-0.030895	999.99	999.99	999.99
-4.26653	999.99	999.99	999.99	14.4322	-0.0722733	-0.0434533	999.99	999.99	999.99
-4.2644	999.99	999.99	999.99	14.4346	-0.0752155	-0.0367344	999.99	999.99	999.99
-4.26227	999.99	999.99	999.99	14.4485	-0.0740277	-0.0484949	999.99	999.99	999.99
-4.26013	999.99	999.99	999.99	14.4442	-0.0707798	-0.0440347	999.99	999.99	999.99
-4.258	999.99	999.99	999.99	14.4691	-0.0650306	-0.0399725	999.99	999.99	999.99
-4.25587	999.99	999.99	999.99	14.4832	-0.0545595	-0.0395073	999.99	999.99	999.99
-4.25373	999.99	999.99	999.99	14.4932	-0.0470757	-0.037458	999.99	999.99	999.99
-4.2516	999.99	999.99	999.99	14.5043	-0.0481	-0.054597	999.99	999.99	999.99
-4.24947	999.99	999.99	999.99	14.5047	-0.049584	-0.0512967	999.99	999.99	999.99
-4.24733	999.99	999.99	999.99	14.473	-0.052728	-0.0477031	999.99	999.99	999.99
-4.2452	999.99	999.99	999.99	14.461	-0.0635582	-0.0532485	999.99	999.99	999.99
-4.24307	999.99	999.99	999.99	14.4439	-0.0692021	-0.048685	999.99	999.99	999.99
-4.24093	999.99	999.99	999.99	14.4522	-0.0745986	-0.0554184	999.99	999.99	999.99
-4.2388	999.99	999.99	999.99	14.4606	-0.07043	-0.051947	999.99	999.99	999.99
-4.23667	999.99	999.99	999.99	14.4598	-0.0658065	-0.047551	999.99	999.99	999.99
-4.23453	999.99	999.99	999.99	14.4543	-0.0470078	-0.0375	999.99	999.99	999.99
-4.2324	999.99	999.99	999.99	14.4399	-0.0447809	-0.0406526	999.99	999.99	999.99
-4.23027	999.99	999.99	999.99	14.4424	-0.0532573	-0.0478847	999.99	999.99	999.99
-4.22813	999.99	999.99	999.99	14.4546	-0.0619353	-0.0396978	999.99	999.99	999.99
-4.226	999.99	999.99	999.99	14.4663	-0.0714244	-0.0436441	999.99	999.99	999.99
-4.22387	999.99	999.99	999.99	14.4714	-0.0837864	-0.0383391	999.99	999.99	999.99
-4.22173	999.99	999.99	999.99	14.4767	-0.0762505	-0.0375869	999.99	999.99	999.99
-4.2196	999.99	999.99	999.99	14.47	-0.066048	-0.0392567	999.99	999.99	999.99
-4.21747	999.99	999.99	999.99	14.4794	-0.0623381	-0.0349955	999.99	999.99	999.99
-4.21533	999.99	999.99	999.99	14.4641	-0.0659122	-0.0429386	999.99	999.99	999.99
-4.2132	999.99	999.99	999.99	14.4836	-0.059202	-0.0455806	999.99	999.99	999.99
-4.21107	999.99	999.99	999.99	14.4721	-0.0624194	-0.0535854	999.99	999.99	999.99
-4.20893	999.99	999.99	999.99	14.4643	-0.0655754	-0.0512672	999.99	999.99	999.99
-4.2068	999.99	999.99	999.99	14.458	-0.0646092	-0.0423535	999.99	999.99	999.99
-4.20467	999.99	999.99	999.99	14.4492	-0.0618818	-0.0303351	999.99	999.99	999.99
-4.20253	999.99	999.99	999.99	14.4569	-0.0599407	-0.0294368	999.99	999.99	999.99
-4.2004	999.99	999.99	999.99	14.4568	-0.0525238	-0.0388361	999.99	999.99	999.99
-4.19827	999.99	999.99	999.99	14.4712	-0.055096	-0.0504796	999.99	999.99	999.99
-4.19613	999.99	999.99	999.99	14.4643	-0.0498824	-0.052405	999.99	999.99	999.99
-4.194	999.99	999.99	999.99	14.4487	-0.0541689	-0.0561751	999.99	999.99	999.99
-4.19187	999.99	999.99	999.99	14.4614	-0.0659975	-0.0464691	999.99	999.99	999.99
-4.18973	999.99	999.99	999.99	14.4624	-0.0701741	-0.0509927	999.99	999.99	999.99
-4.1876	999.99	999.99	999.99	14.4903	-0.0835262	-0.0574188	999.99	999.99	999.99
-4.18547	999.99	999.99	999.99	14.5093	-0.0755007	-0.0652539	999.99	999.99	999.99
-4.18333	999.99	999.99	999.99	14.5306	-0.056208	-0.0473629	999.99	999.99	999.99
-4.1812	999.99	999.99	999.99	14.5299	-0.0575009	-0.054284	999.99	999.99	999.99
-4.17907	999.99	999.99	999.99	14.5158	-0.0379588	-0.0356958	999.99	999.99	999.99
-4.17693	999.99	999.99	999.99	14.512	-0.0426466	-0.0460358	999.99	999.99	999.99
-4.1748	999.99	999.99	999.99	14.5085	-0.0576109	-0.0539307	999.99	999.99	999.99
-4.17267	999.99	999.99	999.99	14.5065	-0.0482009	-0.0504223	999.99	999.99	999.99
-4.17053	999.99	999.99	999.99	14.5139	-0.0412879	-0.058734	999.99	999.99	999.99
-4.1684	999.99	999.99	999.99	14.4987	-0.0486917	-0.0664075	999.99	999.99	999.99
-4.16627	999.99	999.99	999.99	14.5065	-0.0513516	-0.0642569	999.99	999.99	999.99
-4.16413	999.99	999.99	999.99	14.5057	-0.0571139	-0.073359	999.99	999.99	999.99
-4.162	999.99	999.99	999.99	14.5022	-0.0653513	-0.0705987	999.99	999.99	999.99
-4.15987	999.99	999.99	999.99	14.5002	-0.0551569	-0.064344	999.99	999.99	999.99
-4.15773	999.99	999.99	999.99	14.5075	-0.0469257	-0.0721873	999.99	999.99	999.99
-4.1556	999.99	999.99	999.99	14.5061	-0.0399777	-0.0795769	999.99	999.99	999.99
-4.15347	999.99	999.99	999.99	14.5206	-0.030199	-0.0754696	999.99	999.99	999.99
-4.15133	999.99	999.99	999.99	14.5359	-0.0275411	-0.0815448	999.99	999.99	999.99
-4.1492	999.99	999.99	999.99	14.5276	-0.0308721	-0.0803667	999.99	999.99	999.99
-4.14707	999.99	999.99	999.99	14.5198	-0.0359449	-0.0732695	999.99	999.99	999.99
-4.14493	999.99	999.99	999.99	14.5175	-0.0421554	-0.0664549	999.99	999.99	999.99
-4.1428	999.99	999.99	999.99	14.5122	-0.0460857	-0.0653961	999.99	999.99	999.99
-4.14067	999.99	999.99	999.99	14.5222	-0.0536781	-0.0621534	999.99	999.99	999.99
-4.13853	999.99	999.99	999.99	14.5374	-0.0551071	-0.0592294	999.99	999.99	999.99
-4.1364	999.99	999.99	999.99	14.5445	-0.0505053	-0.0572117	999.99	999.99	999.99
-4.13427	999.99	999.99	999.99	14.5502	-0.0523791	-0.0650874	999.99	999.99	999.99
-4.13213	999.99	999.99	999.99	14.546	-0.0428222	-0.0697467	999.99	999.99	999.99
-4.13	999.99	999.99	999.99	14.5519	-0.030923	-0.0951564	999.99	999.99	999.99
-3.4012	999.99	999.99	999.99	14.1325	-0.0117408	0.00420665	999.99	999.99	999.99
-3.39907	999.99	999.99	999.99	14.1577	-0.0218508	-0.00693407	999.99	999.99	999.99
-3.39693	999.99	999.99	999.99	14.181	-0.0319794	-0.0108563	999.99	999.99	999.99
-3.3948	999.99	999.99	999.99	14.2053	-0.0439083	-0.0184664	999.99	999.99	999.99
-3.39267	999.99	999.99	999.99	14.206	-0.043873	-0.0131245	999.99	999.99	999.99
-3.39053	999.99	999.99	999.99	14.1886	-0.0450162	-0.00994025	999.99	999.99	999.99
-3.3884	999.99	999.99	999.99	14.1877	-0.0328522	-0.0155933	999.99	999.99	999.99
-3.38627	999.99	999.99	999.99	14.1787	-0.0360728	-0.0132111	999.99	999.99	999.99
-3.38413	999.99	999.99	999.99	14.1726	-0.0204917	-0.0143334	999.99	999.99	999.99
-3.382	999.99	999.99	999.99	14.1972	-0.0258989	-0.0134217	999.99	999.99	999.99
-3.37987	999.99	999.99	999.99	14.1989	-0.0297023	-0.0134589	999.99	999.99	999.99
-3.37773	999.99	999.99	999.99	14.1836	-0.0186565	-0.00738265	999.99	999.99	999.99
-3.3756	999.99	999.99	999.99	14.1836	-0.0145076	-0.015274	999.99	999.99	999.99
-3.37347	999.99	999.99	999.99	14.1523	0.00926808	0.000821905	999.99	999.99	999.99
-3.37133	999.99	999.99	999.99	14.1458	0.0168252	-0.00418805	999.99	999.99	999.99
-3.3692	999.99	999.99	999.99	14.1318	0.010042	0.00373525	999.99	999.99	999.99
-3.36707	999.99	999.99	999.99	14.1498	-0.0106519	-0.00672368	999.99	999.99	999.99
-3.36493	999.99	999.99	999.99	14.1492	-0.0057275	0.00921278	999.99	999.99	999.99
-3.3628	999.99	999.99	999.99	14.1614	-0.0232042	0.00286083	999.99	999.99	999.99
-3.36067	999.99	999.99	999.99	14.1713	-0.015968	0.00636428	999.99	999.99	999.99
-3.35853	999.99	999.99	999.99	14.159	-0.00483828	0.00428123	999.99	999.99	999.99
-3.3564	999.99	999.99	999.99	14.1705	-0.0238881	0.000263742	999.99	999.99	999.99
-3.35427	999.99	999.99	999.99	14.1668	-0.0258474	-0.00177902	999.99	999.99	999.99
-3.35213	999.99	999.99	999.99	14.1633	-0.0134733	-0.00585132	999.99	999.99	999.99
-3.35	999.99	999.99	999.99	14.1602	-0.0266883	0.00604216	999.99	999.99	999.99
-3.34787	999.99	999.99	999.99	14.1546	-0.0215467	-0.007131	999.99	999.99	999.99
-3.34573	999.99	999.99	999.99	14.1572	-0.0101393	0.000921002	999.99	999.99	999.99
-3.3436	999.99	999.99	999.99	14.1478	-0.0164618	-0.0103865	999.99	999.99	999.99
-3.34147	999.99	999.99	999.99	14.1635	-0.00682644	-0.0152456	999.99	999.99	999.99
-3.33933	999.99	999.99	999.99	14.1403	-0.00165129	-0.0106812	999.99	999.99	999.99
-3.3372	999.99	999.99	999.99	14.1467	-0.0107568	-0.0252254	999.99	999.99	999.99
-3.33507	999.99	999.99	999.99	14.1497	0.000570566	-0.00695403	999.99	999.99	999.99
-3.33293	999.99	999.99	999.99	14.1571	-0.00709157	-0.0171664	999.99	999.99	999.99
-3.3308	999.99	999.99	999.99	14.1573	-0.0178203	-0.0102791	999.99	999.99	999.99
-3.32867	999.99	999.99	999.99	14.1621	-0.0233284	-0.0139036	999.99	999.99	999.99
-3.32653	999.99	999.99	999.99	14.1589	-0.0331796	-0.0155557	999.99	999.99	999.99
-3.3244	999.99	999.99	999.99	14.1555	-0.0331213	-0.00595355	999.99	999.99	999.99
-3.32227	999.99	999.99	999.99	14.1563	-0.0393122	-0.00859818	999.99	999.99	999.99
-3.32013	999.99	999.99	999.99	14.1496	-0.0329924	-0.00569027	999.99	999.99	999.99
-3.318	999.99	999.99	999.99	14.1299	-0.0315085	-0.0102831	999.99	999.99	999.99
-3.31587	999.99	999.99	999.99	14.1287	-0.0233105	-0.0137938	999.99	999.99	999.99
-3.31373	999.99	999.99	999.99	14.1387	-0.0169414	-0.0163933	999.99	999.99	999.99
-3.3116	999.99	999.99	999.99	14.1317	-0.0157872	-0.0121812	999.99	999.99	999.99
-3.30947	999.99	999.99	999.99	14.1434	-0.0184012	-0.00591265	999.99	999.99	999.99
-3.30733	999.99	999.99	999.99	14.1389	-0.0275166	-0.00946051	999.99	999.99	999.99
-3.3052	999.99	999.99	999.99	14.1521	-0.0148768	-0.00659175	999.99	999.99	999.99
-3.30307	999.99	999.99	999.99	14.149	-0.0292559	-0.0106346	999.99	999.99	999.99
-3.30093	999.99	999.99	999.99	14.1345	-0.0322332	-0.0191596	999.99	999.99	999.99
-3.2988	999.99	999.99	999.99	14.1312	-0.034299	-0.0167203	999.99	999.99	999.99
-3.29667	999.99	999.99	999.99	14.0964	-0.0304219	-0.0151161	999.99	999.99	999.99
-3.29453	999.99	999.99	999.99	14.1147	-0.026746	-0.00711067	999.99	999.99	999.99
-3.2924	999.99	999.99	999.99	14.1045	-0.024582	-0.00529689	999.99	999.99	999.99
-3.29027	999.99	999.99	999.99	14.1073	-0.0283962	-0.00847182	999.99	999.99	999.99
-3.28813	999.99	999.99	999.99	14.1012	-0.0428256	-0.0173052	999.99	999.99	999.99
